time,commands[0],commands[1],commands[2],commands[3],position.x,position.y,position.z,roll,pitch,yaw,vel.x,vel.y,vel.z,ang_vel_x,ang_vel_y,ang_vel_z,command_state_flag
1681856256.2778828,146,127,155,128,-0.26620989522122873,0.16839326929884915,3.5535525356668076,-2.782183157503137,-0.002921488519071369,0.014758537120387043,4.753980458975265e-06,0.0002948649258487387,-0.002089549057724661,-9.482893944718607e-05,-0.0010380382854542935,9.919194184694328e-05,0
1681856256.294059,145,127,154,128,-0.2662099995579383,0.16839717713007082,3.5535259701416764,-2.782183456027729,-0.0029174166496572784,0.014759603126209194,-6.45000410051866e-06,0.0002415787071746384,-0.0016422575215202112,-3.1953954660776636e-05,-0.0007570502265621566,8.681782262677122e-05,0
1681856256.294075,143,127,154,128,-0.26620999979540044,0.16839718032370968,3.553525949450765,-2.7821834761757103,-0.002914810214666108,0.014760219398944065,-1.4865499879442045e-05,0.00019992674951121878,-0.0012952831587684688,2.2958568195148215e-05,-0.0005161023836363662,7.585254338172847e-05,0
1681856256.2943707,142,127,153,128,-0.2662100042346562,0.1683972392015886,3.553525568402979,-2.7821832543218834,-0.002913090459638612,0.014760538494235925,-1.5015796863383824e-05,0.00019915461542099834,-0.001288895366052466,7.893247015999357e-05,-0.0002750989440180153,6.451194168551116e-05,0
1681856256.2945113,141,127,153,128,-0.2662100063764206,0.16839726706414637,3.553525388354526,-2.7821827973545936,-0.0029123535502770803,0.014760543893738593,-1.5225781569794073e-05,0.00019807463977485895,-0.001279962621629238,0.0001328686182894129,-4.759795432148534e-05,5.3416312749185787e-05,0
1681856256.2989163,140,127,151,128,-0.2662100828633591,0.16839809057829194,3.553520154586696,-2.7821822228588657,-0.002912450065076122,0.014760315634994397,-1.736357827015781e-05,0.00018694894321402564,-0.0011881366823756558,0.00017796470746337702,0.00013878737801704724,4.400331460581988e-05,0
1681856256.3034241,140,127,151,128,-0.2662101792038759,0.1683988370532775,3.5535155898248543,-2.7821813308682954,-0.0029133911287415604,0.014759782702027529,-2.1372053467993154e-05,0.0001655970284962669,-0.0010126407601590663,0.00022999740866003134,0.0003491774509612359,3.2976813404834154e-05,0
1681856256.30752,139,127,149,128,-0.26621028154726667,0.16839943351245681,3.5535121102742773,-2.782180184948046,-0.0029152388017532616,0.014758957833090272,-2.498744357919636e-05,0.0001456272845730117,-0.0008495426336410153,0.0002818246881789737,0.0005533722781924842,2.180339454747404e-05,0
1681856256.3115144,139,127,149,128,-0.2662103940146634,0.1683999425393544,3.5535093064764305,-2.782178828588343,-0.002917895300338591,0.014757882735974365,-2.815581067028657e-05,0.00012743306390207825,-0.000701920766620437,0.0003315753899770926,0.00074391140807433,1.0883335336711938e-05,0
1681856256.3160233,139,127,148,128,-0.2662105348877395,0.16840043367282176,3.5535068139211523,-2.7821774381948257,-0.0029209188296603905,0.014756721256525404,-3.1242835583234627e-05,0.00010892359701316377,-0.0005527989939446111,0.00037467426288525965,0.0009042658284526739,1.2561652227262435e-06,0
1681856256.320367,139,127,148,128,-0.2662106834375714,0.1684008259375842,3.553505059207227,-2.782175610375326,-0.002925171616887434,0.014755144288300475,-3.419853747657795e-05,9.030559647635523e-05,-0.00040396309542933373,0.00042339078682858904,0.0010797858527755643,-9.829427415767621e-06,0
1681856256.3243668,139,127,146,128,-0.26621083039025933,0.168401119408819,3.5535039803497126,-2.7821738132548153,-0.0029295467545877862,0.014753563640405296,-3.674083492489026e-05,7.337312672548592e-05,-0.0002697339287213359,0.00046514722680561103,0.001224951332230514,-1.9518571553266065e-05,0
1681856256.3290367,139,127,146,128,-0.2662110131070944,0.16840138290946613,3.553503342359903,-2.7821718435626184,-0.002934481604023098,0.014751814595046918,-3.912645898410934e-05,5.642527279735461e-05,-0.00013661730788979443,0.0005058338300091032,0.001361274155040003,-2.9141305916040503e-05,0
1681856256.3332155,139,127,145,128,-0.2662111857038695,0.1684015491360887,3.553503312438973,-2.7821696795349635,-0.0029400103285079915,0.014749886173100807,-4.130332311091954e-05,3.9778911849383846e-05,-7.1602371842929055e-06,0.0005458822853740928,0.0014900634100262918,-3.8804589500564685e-05,0
1681856256.3375785,139,127,144,128,-0.26621137396368655,0.16840165540497568,3.553503798685218,-2.782167316197896,-0.0029461256209579734,0.014747782752586792,-4.3148573976559716e-05,2.435650369864914e-05,0.00011144615139791874,0.000585289329151887,0.001611060599668804,-4.851642207880241e-05,0
1681856256.3418891,139,127,144,128,-0.26621156694658565,0.16840169564397206,3.5535047711550773,-2.782164764062064,-0.0029527779036342405,0.014745523213604452,-4.476930009122872e-05,9.334877405606162e-06,0.00022559923787428214,0.0006238149692453558,0.0017233016731242265,-5.822570352547051e-05,0
1681856256.3455794,140,127,144,128,-0.26621173684461075,0.16840168105038564,3.5535059716693334,-2.7821621171534727,-0.00295969689329012,0.014743199765208501,-4.603979624239823e-05,-3.95464129130534e-06,0.00032532121372409284,0.0006601927436396122,0.0018232193661538235,-6.760889674716316e-05,0
1681856256.3499422,140,127,144,128,-0.26621194230127737,0.16840160792809744,3.55350780440974,-2.7821592673564637,-0.0029671403425048926,0.014740726772329581,-4.709261263724712e-05,-1.6760320556994633e-05,0.0004200814480654261,0.0006960048113109527,0.0019152020109314963,-7.707256843766818e-05,0
1681856256.3544085,140,127,144,128,-0.2662121566656701,0.16840147319506185,3.5535101168010406,-2.782156229165038,-0.002975044566007279,0.014738127890239903,-4.7996019319523926e-05,-3.0166620941912108e-05,0.0005177425976584319,0.000730983488316218,0.001998239926741375,-8.655739016465576e-05,0
1681856256.358819,141,127,144,128,-0.2662123711819412,0.16840128366754797,3.5535128041494795,-2.782151850141211,-0.002986341698014483,0.014734458145570829,-4.86375725096052e-05,-4.297183683260174e-05,0.0006093062493448496,0.0007765778742098996,0.002095021343883865,-9.932719911157986e-05,0
1681856256.3627458,141,127,144,128,-0.2662125635844933,0.16840107010310224,3.5535155108108945,-2.782148358685826,-0.0029952426782928754,0.014731601824897595,-4.899786241266607e-05,-5.438701936983038e-05,0.0006892872373751603,0.0008095046764845139,0.0021556938678046755,-0.00010887616351700847,0
1681856256.3673134,141,127,144,128,-0.2662127879285748,0.16840077143013182,3.5535190031983857,-2.7821462456616257,-0.0030005758196842702,0.014729904821820627,-4.911615399948872e-05,-6.53891447169864e-05,0.0007645962430258138,0.0008281524991944067,0.0021861754567263727,-0.000114421740193729,0
1681856256.3713472,141,127,144,128,-0.266212985550143,0.1684004652144104,3.553522370536657,-2.7821425092010124,-0.0030098963970357495,0.014726964724364836,-4.899136675188703e-05,-7.591239583948104e-05,0.0008347798558307093,0.0008590302315344293,0.0022297286429746746,-0.00012384968379272124,0
1681856256.375393,141,127,144,128,-0.2662131823432603,0.16840012047182934,3.553525991237665,-2.7821397810846427,-0.003016606073585004,0.014724868551599372,-4.8642239322995306e-05,-8.521157326495637e-05,0.0008949449419671444,0.0008800426757301444,0.0022538820471706537,-0.00013045993609610501,0
1681856256.3794966,141,127,143,128,-0.2662133795847119,0.1683997346366754,3.553529889852591,-2.7821383341138244,-0.0030201301763894683,0.014723774488030028,-4.806475769689464e-05,-9.402218972236029e-05,0.0009500334754000977,0.0008907057094337716,0.0022642629919423316,-0.0001338809132550926,0
1681856256.3836634,142,127,142,128,-0.2662135764576048,0.1683993080353336,3.553534057522414,-2.7821348235274366,-0.0030285756355983295,0.014721172307405475,-4.7247511705978036e-05,-0.00010238002599694196,0.0010001987875157597,0.0009152899823484812,0.0022828954097184827,-0.00014195615446083187,0
1681856256.3878732,142,127,142,128,-0.2662137708747683,0.16839884392651058,3.5535384572006357,-2.7821306871833236,-0.0030383271779372834,0.014718203418087506,-4.6182516081444424e-05,-0.00011024599268241511,0.0010451145700955504,0.0009421058756190074,0.002293752789251286,-0.00015110003899138655,0
1681856256.3919847,142,127,142,128,-0.2662139554359542,0.1683983609678314,3.5535429135872576,-2.7821264374852728,-0.0030481089983522835,0.014715265789616298,-4.488870515829672e-05,-0.00011746451260954591,0.0010838759196266019,0.0009674656341716845,0.002293411975607051,-0.00016012348310040004,0
1681856256.3961759,142,127,140,128,-0.2662141371730716,0.16839784096401036,3.5535475938328576,-2.782121938216477,-0.0030581899912125454,0.014712283730086666,-4.336200684175074e-05,-0.0001240715687220127,0.0011166945128227516,0.000992122125680668,0.0022813328119707012,-0.0001693131232359208,0
1681856256.4004226,142,127,140,128,-0.26621431370941095,0.1683972881296745,3.5535524524040047,-2.7821179906820905,-0.0030667910081627614,0.014709778898160575,-4.1570125443954164e-05,-0.00013017938840425726,0.001144078396412996,0.0010120545308576483,0.002261476200026143,-0.00017709976292165064,0
1681856256.406216,142,127,140,128,-0.26621454030823527,0.1683964965972502,3.5535592225370967,-2.7821138388556212,-0.0030755811641669517,0.014707259998443453,-3.9113723001848315e-05,-0.0001366281580874656,0.001168607609693987,0.001031434399438882,0.002231804805047116,-0.00018503791416731816,0
1681856256.410607,142,127,140,128,-0.2662146996576197,0.16839587160977754,3.5535644270004827,-2.7821093547650038,-0.0030847686217214676,0.014704676197832108,-3.628840050102332e-05,-0.00014232747619414397,0.0011852047778200814,0.0010506675552424303,0.0021901627016136004,-0.00019334816131959034,0
1681856256.4131813,142,127,139,128,-0.26621478757808764,0.16839549650666188,3.5535674942854136,-2.782104586716213,-0.0030941754061604154,0.014702088998728215,-3.415441052636068e-05,-0.00014571607839129814,0.0011915463049886315,0.0010693144975740517,0.00213547671306436,-0.00020191232125923005,0
1681856256.4175994,142,127,139,128,-0.26621492821400494,0.16839483969947883,3.5535727669996975,-2.7821001360927706,-0.0031026057344960556,0.014699827521514155,-3.183151424519336e-05,-0.00014866164778638916,0.0011934254282893382,0.0010851465603840134,0.002075163421129229,-0.00020967557271452025,0
1681856256.4207294,142,127,139,128,-0.2662150194541559,0.16839436581273706,3.553576495241065,-2.7820953882825834,-0.0031112117503164782,0.014697583495465953,-2.9150588819723052e-05,-0.00015140349303233443,0.0011911469897326811,0.0011004568466736698,0.0020013212542491655,-0.00021773274226840253,1
1681856256.42236,143,127,139,128,-0.2662150640668171,0.16839411653123876,3.553578431100174,-2.782090791866989,-0.003119148061782262,0.014695581911059963,-2.736058831051491e-05,-0.0001528823490956307,0.0011872469080825318,0.0011138051555026594,0.001920774799703004,-0.00022533018123097935,0
1681856256.4262385,143,127,139,128,-0.2662151617339711,0.16839351798270927,3.553583008036764,-2.7820856702039514,-0.003127514983763513,0.014693556349288445,-2.518107539880036e-05,-0.00015432102848750038,0.0011800506175341113,0.0011270523607340654,0.0018208012621185555,-0.00023357992216122974,0
1681856256.4306822,143,127,139,128,-0.2662152581640213,0.1683928246865965,3.5535881827090683,-2.7820812645768793,-0.0031342948191959152,0.014691992523799673,-2.1700662376275356e-05,-0.00015601967265653553,0.001164510609784541,0.0011371327503913705,0.0017263589386134288,-0.0002405081951080933,0
1681856256.4351232,143,127,139,128,-0.2662153368930287,0.16839212663204584,3.553593252261687,-2.782076358633402,-0.0031413720328330452,0.014690452418263323,-1.772767437180264e-05,-0.00015718328201341436,0.0011415281487274728,0.0011469802858634073,0.0016121438313020729,-0.00024805410784755857,0
1681856256.4397054,144,127,138,128,-0.26621539837177105,0.1683914041678317,3.5535983445958244,-2.78207155290951,-0.0031478024875735144,0.014689156923437361,-1.3416959001886757e-05,-0.0001576686894873507,0.0011113376056073676,0.0011552638100676838,0.001491116153384395,-0.0002552854002366494,0
1681856256.4436367,145,127,139,128,-0.26621543414433263,0.16839078501157878,3.553602577156355,-2.7820662427786953,-0.0031543046480577708,0.014687980612401012,-9.09946013242684e-06,-0.00015749466603140504,0.0010766356700427089,0.0011628933860145256,0.0013469266486129897,-0.00026310460894383905,0
1681856256.4476922,145,127,139,128,-0.266215453696799,0.168390149287041,3.5536067884757614,-2.7820620155088314,-0.003159008806590702,0.014687243271849254,-4.821222098648268e-06,-0.00015675614178421602,0.0010384217420399083,0.0011678500746149163,0.0012243044897249753,-0.00026920973976953856,0
1681856256.4519913,146,127,139,128,-0.2662154541824482,0.1683894812168205,3.553611056090244,-2.782057174920147,-0.00316385899323679,0.01468662462842269,-1.1296363852376047e-07,-0.0001553953858712207,0.0009926615181455874,0.0011723325647951149,0.0010753389096447978,-0.00027607928732818743,0
1681856256.4564815,148,127,139,128,-0.2662154312986381,0.16838879280302982,3.5536152685423437,-2.7820519802347925,-0.00316839825965487,0.014686240123636899,5.096461323636783e-06,-0.00015331687548274505,0.0009381566766362863,0.0011757459070111263,0.0009052518323487327,-0.0002833167390263017,0
1681856256.460606,148,127,139,128,-0.26621538817576634,0.1683881714583603,3.553618891886657,-2.78204602231478,-0.0031727117160218476,0.014686172930930878,1.045493835669463e-05,-0.0001506421059394266,0.0008784628640106648,0.0011778997618288837,0.0006969850155427855,-0.00029145848702661167,0
1681856256.464944,148,127,139,128,-0.2662153189124864,0.1683875321269819,3.5536224213100596,-2.7820459959183745,-0.003172728625979726,0.014686173553343208,1.59674206950492e-05,-0.00014738650971320686,0.0008136459654001556,0.0011779051319515581,0.0006960308669500129,-0.00029149418346813906,0
1681856256.4690895,149,127,139,128,-0.266215228801907,0.16838693718913023,3.553625500011021,-2.782041490408427,-0.0031753297917187506,0.014686398642674849,2.173632180617322e-05,-0.00014350990401678412,0.0007426390474289827,0.0011780742147969702,0.0005369335267877637,-0.00029705346859906686,0
1681856256.4736545,151,127,139,128,-0.2662151013576296,0.16838630321037096,3.5536285280822737,-2.7820363672647725,-0.0031776227321966832,0.014686930259707898,2.791769167566624e-05,-0.00013887813474239554,0.0006633233074699051,0.0011764587928024233,0.0003649537939508959,-0.0003020904035254492,0
1681856256.4775414,152,127,139,128,-0.26621496859094107,0.1683857832400404,3.553630783909929,-2.782031152807165,-0.0031792673995221232,0.014687754601171615,3.415713996053407e-05,-0.0001337737617243589,0.000580361096614242,0.0011728272475413234,0.00019943238725529273,-0.0003058150840785339,0
1681856256.4818325,152,127,138,128,-0.26621479509973556,0.16838523296496188,3.5536329046079995,-2.782026481302214,-0.003180179590029475,0.014688721453117483,4.0430873277454206e-05,-0.00012823763545215502,0.0004942133792546977,0.0011678503230155262,5.9151280380224046e-05,-0.00030794480150414825,0
1681856256.4860034,152,127,138,128,-0.26621459840199774,0.16838472448926592,3.553634569562361,-2.7820216816860364,-0.0031805897573609077,0.014689926839827384,4.715960378007653e-05,-0.00012191046332964736,0.00039918399098087234,0.001161009477674576,-7.72003740110884e-05,-0.00030893158826856377,0
1681856256.490581,152,127,138,128,-0.2662143494924457,0.16838419936437782,3.5536359177024694,-2.782016844748161,-0.0031804856724999553,0.014691347146982519,5.437512133842877e-05,-0.00011471528222197473,0.0002945057004884196,0.0011523017079483097,-0.00020669766796850653,-0.0003086733507242289,0
1681856256.4942062,153,127,138,128,-0.266214127013495,0.1683838100688391,3.5536366087867455,-2.782011555538781,-0.003179802256326081,0.014693123113243929,6.137088805422388e-05,-0.00010738729597129042,0.00019063581343506245,0.0011406294049227921,-0.00033922573060800554,-0.0003069163559274455,0
1681856256.498341,153,127,137,128,-0.2662138449875012,0.16838339696741325,3.553636968420461,-2.782006605528752,-0.0031786452738051807,0.01469498402615685,6.820635148583176e-05,-9.990618479073663e-05,8.697532908263342e-05,0.0011275906060328569,-0.0004546246191866122,-0.0003038319381343978,0
1681856256.5027642,153,127,136,128,-0.2662135089111992,0.1683829942037709,3.5536368214737823,-2.7820022002174,-0.0031772104002740775,0.014696792744111523,7.59813593049526e-05,-9.105827706883436e-05,-3.322224249583784e-05,0.001114188436302309,-0.0005502295458047262,-0.00029987093749530284,0
1681856256.507826,153,127,135,128,-0.26621307920079257,0.16838258666444186,3.553635942120017,-2.781997574078211,-0.0031753064358164274,0.014698838280635458,8.489171859256123e-05,-8.051169694896003e-05,-0.00017372130448224378,0.0010981987760441151,-0.0006433083177773943,-0.0002944242301554518,1
1681856256.5078485,153,127,135,128,-0.2662130771887542,0.16838258499297273,3.5536359364777765,-2.781993001468351,-0.0031730367956945837,0.014700999080324828,8.977766574776553e-05,-7.458137932847789e-05,-0.00025175820956838894,0.0010803556167656024,-0.0007277655446285285,-0.00028767925891218254,0
1681856256.5116735,153,127,131,128,-0.26621271978319655,0.16838231702631962,3.5536347477743724,-2.7819884450541337,-0.0031704028124799333,0.014703281437948404,9.344060088955468e-05,-7.005757059370664e-05,-0.0003107762539958163,0.0010604271954455537,-0.0008042247242345257,-0.0002795321872618774,0
1681856256.516026,153,127,129,128,-0.2662122807255434,0.1683820524793625,3.5536328711932352,-2.781984222887371,-0.00316763886667748,0.014705504329011012,0.00010087320720450423,-6.077948950641641e-05,-0.00043114328274942483,0.0010399078277275502,-0.000867946121688719,-0.00027062808255196816,0
1681856256.5204668,153,127,129,128,-0.26621179987038496,0.16838182439755373,3.5536304190938615,-2.781979487590605,-0.003164178158633124,0.014708112318681058,0.00010828158029566214,-5.1360702397925606e-05,-0.00055217707569065,0.0010143503986497539,-0.0009308528496372778,-0.0002589723974994067,0
1681856256.5244606,153,127,126,128,-0.26621134130799584,0.16838165319087028,3.5536277827836513,-2.7819754755364556,-0.0031609538453902797,0.014710409853918768,0.00011482001450180769,-4.286865722553711e-05,-0.0006601090358553428,0.0009904025488725648,-0.0009766660890114219,-0.00024759975160607126,0
1681856256.5285852,153,127,124,128,-0.2662108439721145,0.16838150797183418,3.553624663405796,-2.781970540493196,-0.0031566276550938355,0.014713336052162764,0.00012057675587045664,-3.520767537559345e-05,-0.0007562785557971869,0.0009577487590889652,-0.001022915500773838,-0.00023153572149057065,0
1681856256.5327704,153,127,124,128,-0.26621031692506425,0.16838139128760402,3.5536211186345383,-2.7819669286798545,-0.0031532138664462916,0.014715540132969971,0.00012593115819453635,-2.788020584062107e-05,-0.00084697779798998,0.0009313672122377439,-0.0010491398328793167,-0.0002181747217297578,0
1681856256.537388,153,127,124,128,-0.26620971198757,0.16838129574628602,3.553616803653873,-2.7819628777344714,-0.0031491396910836578,0.014718066311978013,0.00013100432424316739,-2.069027944215416e-05,-0.0009344455113619849,0.0008989665559613979,-0.0010701639211845367,-0.00020138131543849446,0
1681856256.5417573,153,127,123,128,-0.2662091196884696,0.16838123481545586,3.5536123698059785,-2.7819591330624642,-0.003145145406694194,0.014720443588623074,0.00013556054162980997,-1.3945346756506002e-05,-0.001014782601755434,0.0008660301153952781,-0.0010809166632728961,-0.00018394560785536587,0
1681856256.5456922,153,127,123,128,-0.26620857193297887,0.16838120234288195,3.5536081166381384,-2.7819557902179777,-0.0031413962480077995,0.014722591497343524,0.00013920583166777942,-8.252535544771934e-06,-0.0010808942610622753,0.000833861136210711,-0.0010826643079806346,-0.0001666156127377528,0
1681856256.5498796,153,127,121,128,-0.2662079763363041,0.1683811889656819,3.5536033519468244,-2.781952150876605,-0.003137119108154396,0.014724946602428799,0.0001422372894904723,-3.1946730994424977e-06,-0.0011378787130232803,0.0007954091070844916,-0.0010750575852436,-0.00014556798028803888,0
1681856256.554083,152,127,121,128,-0.2662073675572439,0.1683811953146759,3.5535983542502616,-2.781949114103347,-0.0031333949529384064,0.014726914680977551,0.0001448247091707655,1.5103857363996527e-06,-0.0011889205764957784,0.0007601349356650896,-0.001060054354643217,-0.00012598434555614773,0
1681856256.558346,152,127,121,128,-0.2662067414547949,0.16838121969452513,3.5535931009902995,-2.7819460429435896,-0.0031294855396974963,0.014728895430630868,0.00014687158871583758,5.719043574633464e-06,-0.0012323137176883567,0.0007209676482331576,-0.0010355850839319383,-0.00010397123900980924,0
1681856256.5623727,150,127,121,128,-0.26620614417899563,0.1683812572186404,3.5535879993762483,-2.781941858114895,-0.0031239275641194997,0.014731549169155688,0.00014833064562458503,9.318938168588812e-06,-0.0012669619409929576,0.0006606195437124202,-0.0009840581380407877,-6.957942066013263e-05,0
1681856256.5669901,147,127,121,128,-0.2662054549553476,0.16838131499083225,3.553582021401521,-2.781940008286521,-0.0031213861611520954,0.014732691891136023,0.00014926490958228192,1.251170214400424e-05,-0.0012946477673535023,0.0006307693474467992,-0.000953151621558634,-5.238207970285976e-05,0
1681856256.5709994,144,127,121,128,-0.26620485508061753,0.16838137572724143,3.5535767531860327,-2.781938364678728,-0.003119084797854388,0.014733683215980606,0.0001496227985117487,1.51490820628271e-05,-0.0013140162521065855,0.0006022404697270795,-0.0009206230534273891,-3.5843366626510464e-05,0
1681856256.5760741,141,127,121,128,-0.26620409719566673,0.16838146352190628,3.5535700292003756,-2.781937485398863,-0.0031178368433668613,0.014734201903438006,0.0001493446032731276,1.7300329524660533e-05,-0.001324991305508131,0.000586145121280457,-0.0009015180487779322,-2.662796250636443e-05,0
1681856256.5799048,137,127,121,128,-0.2662035284690178,0.16838153565686845,3.5535649457234513,-2.7819346827103613,-0.003113769021783286,0.014735793765839424,0.00014846657487790026,1.883089315803994e-05,-0.0013270459698435824,0.0005306989477366035,-0.0008361292709986816,3.0084693007594723e-06,0
1681856256.5843391,136,127,121,128,-0.266202876303285,0.16838162299985987,3.5535590896878797,-2.7819325957158596,-0.003110629212668581,0.01473691118842686,0.00014707142006409774,1.969692232359155e-05,-0.0013206082811971988,0.00048426800729459043,-0.0007818541779153698,2.543611251420767e-05,0
1681856256.5885901,134,127,121,128,-0.26620225976672124,0.16838170827628443,3.5535535395112783,-2.781930850510183,-0.0031079063842840426,0.014737793315974905,0.00014503318987487996,2.0060305588367326e-05,-0.0013056156993856674,0.00044088182589047435,-0.0007315116730264692,4.454070697806165e-05,0
1681856256.5925305,132,127,121,128,-0.2662016980053727,0.16838178662177725,3.5535484814954383,-2.781929139694407,-0.0031051204328162996,0.014738602622205582,0.00014256658021829705,1.9882907599563274e-05,-0.0012836483372381568,0.00039283093746805424,-0.0006761548297625092,6.372382884708499e-05,0
1681856256.597006,132,127,121,128,-0.26620107378860536,0.16838187239440977,3.5535428735307724,-2.781927526702098,-0.003102342502219635,0.014739302498075979,0.00013947128084824189,1.9164526725291884e-05,-0.0012530102615792209,0.00034032584202443585,-0.0006161191419053076,8.244025622132591e-05,0
1681856256.6009178,128,127,121,128,-0.2662005424096053,0.16838194252632543,3.553538122140682,-2.7819261780351665,-0.0030998465730069924,0.01473982428319318,0.0001358423273937308,1.7928602084237747e-05,-0.001214650725979775,0.00028812547833161127,-0.0005568744228512412,9.885315297538881e-05,0
1681856256.6050725,127,127,121,128,-0.26619999474036704,0.16838200996172054,3.553533260739481,-2.7819251277579635,-0.003097722115281698,0.014740172201731195,0.00013181976796842193,1.6231180271729152e-05,-0.0011701018308039976,0.00023876868154214817,-0.0005012409150791779,0.00011246785356945994,0
1681856256.6111398,126,127,121,128,-0.2661992304946762,0.16838209098168175,3.5535265702706837,-2.7819241890209314,-0.0030955747135275047,0.014740411567469717,0.00012596191284523417,1.3353597429751968e-05,-0.0011027137707469176,0.00018262981636425968,-0.00043839228737791293,0.0001258234995822763,0
1681856256.6140099,125,127,121,128,-0.2661988854406855,0.16838212039773565,3.5535235999112853,-2.781923471038996,-0.003093570973054849,0.014740500776460967,0.00012022440052048315,1.0249200243376594e-05,-0.0010349385534425691,0.00012215354070429634,-0.00037117159272993913,0.00013781176492198586,0
1681856256.6166806,125,127,121,128,-0.2661985747537177,0.16838214176684596,3.553520961055892,-2.7819231208451227,-0.0030922523499039567,0.014740462176121018,0.00011632883339043499,8.001119877602336e-06,-0.000988052288125858,7.605024917111312e-05,-0.0003202465460681731,0.000145364949962501,1
1681856256.618163,125,127,121,128,-0.2661984068469531,0.16838215093926207,3.5535195514035784,-2.7819229159513372,-0.0030908683422066208,0.014740299563233786,0.00011326021460313608,6.1871826240715585e-06,-0.0009508701089269941,1.9231191244800198e-05,-0.00025784664784902155,0.00015288016313481491,0
1681856256.62319,124,127,121,128,-0.26619786272080664,0.16838216822293275,3.553515068328816,-2.7819229903894547,-0.003089543145635476,0.014739951238205123,0.00010824466290352065,3.438292975998458e-06,-0.0008918316452653544,-4.926037088966983e-05,-0.00018313183520971295,0.00015943923562968687,0
1681856256.6273086,123,127,121,128,-0.26619744713326626,0.1683821677156346,3.5535117361167443,-2.7819232682033372,-0.00308878951785041,0.014739592806339052,0.00010090306703157604,-1.2317005216040246e-07,-0.0008090483601031186,-0.0001005116595997998,-0.0001275661185342173,0.00016264942015683736,0
1681856256.6310868,123,127,121,128,-0.26619709102004935,0.16838215682426472,3.5535089487714737,-2.7819238710205267,-0.003088127401237317,0.014739042061386482,9.425424939479753e-05,-2.8826728271701407e-06,-0.0007377404819734617,-0.00016432890250792778,-5.8765614165795475e-05,0.00016471745678705234,0
1681856256.6351962,122,127,121,128,-0.2661967321639679,0.1683821348556826,3.5535062091389067,-2.781924624091594,-0.003087793036648856,0.01473847565891074,8.732603260029144e-05,-5.345956826451574e-06,-0.000666677409747992,-0.00022009445404303431,1.017284715891456e-06,0.0001648522699241958,0
1681856256.6396012,122,127,121,128,-0.2661963818334533,0.16838210101984416,3.5535036095376182,-2.781925650729228,-0.0030876806670834256,0.014737794979455378,7.952980508228986e-05,-7.6811968228044e-06,-0.0005901449492625033,-0.00027945942810657663,6.432928718330329e-05,0.00016336099053916467,0
1681856256.6438973,121,127,121,128,-0.26619607584812277,0.1683820592500438,3.5535014094208037,-2.7819269887406683,-0.0030878295008620604,0.014736993576406005,7.122456827412084e-05,-9.722805969525428e-06,-0.0005121238001868954,-0.0003425496670100597,0.00013125825897411105,0.0001600105958688753,0
1681856256.647887,121,127,121,128,-0.2661958245098792,0.16838201400026417,3.5534996619122055,-2.7819286036240225,-0.003088257264022287,0.014736105715615892,6.299683281216155e-05,-1.1341659594224807e-05,-0.0004380053964241924,-0.0004067391332273267,0.00019899393805827408,0.00015481929075207248,0
1681856256.652344,121,127,121,128,-0.2661955825714427,0.16838195757925117,3.5534980456704464,-2.7819305026777177,-0.003088971657251083,0.014735136573364312,5.428283684580603e-05,-1.265897509961088e-05,-0.00036263021692192033,-0.0004720836801343096,0.0002675930395926525,0.00014777150088684886,0
1681856256.6570542,121,127,121,128,-0.26619537315736874,0.16838189297640346,3.5534967219617517,-2.7819324779008556,-0.003089874813529958,0.014734191414553,4.445972302647605e-05,-1.3715528576763237e-05,-0.00028103040457737305,-0.0005324036421173343,0.00033061278682082815,0.00013975528400676047,0
1681856256.6605847,120,127,121,128,-0.26619524848817244,0.16838184234339149,3.553495988128112,-2.7819349611556743,-0.0030911709797274423,0.014733072966064548,3.5312027871198164e-05,-1.4341588645983791e-05,-0.00020785530591871628,-0.0006006034631738085,0.00040152811268421185,0.00012902052949918764,0
1681856256.6648676,120,127,121,128,-0.26619513566746345,0.16838177967323936,3.5534953943387504,-2.7819378745675194,-0.0030928555307332406,0.014731839481994516,2.6341814241276448e-05,-1.4632468811601095e-05,-0.00013864023017441342,-0.0006728779912727882,0.00047630695223166653,0.00011579212545714883,0
1681856256.6699355,120,127,121,128,-0.26619505842693403,0.168381705642688,3.5534951104825834,-2.781941804904382,-0.0030953292729936077,0.014730283187186144,1.5241355922824633e-05,-1.4607952468659439e-05,-5.601143473559499e-05,-0.0007609431923400166,0.0005669289527397394,9.721990949700976e-05,0
1681856256.6736631,119,127,121,128,-0.26619504183436676,0.16838165260150892,3.5534951906844072,-2.7819455102350923,-0.0030978176314873096,0.014728909012023561,4.451184601740102e-06,-1.4229026518233161e-05,2.1515243401114158e-05,-0.0008366947121722181,0.0006444657655504637,7.919089763982297e-05,0
1681856256.6782315,119,127,121,128,-0.26619506952984245,0.1683815907981092,3.553495622168378,-2.781949432364541,-0.0031005772430685585,0.014727537159303705,-6.062483402273052e-06,-1.352863873004988e-05,9.445096521886851e-05,-0.0009110765231822957,0.0007202454092919108,5.9725948717659495e-05,0
1681856256.68216,119,127,121,128,-0.26619513688499313,0.16838154173221342,3.553496285974369,-2.7819520313836414,-0.0031024638826817608,0.014726669352306503,-1.7145595552228267e-05,-1.248997286292875e-05,0.0001689751850180077,-0.000957707878789453,0.0007675803744203415,4.6666174481356e-05,0
