time,commands[0],commands[1],commands[2],commands[3],position.x,position.y,position.z,R11,R21,R31,R12,R22,R32,vel.x,vel.y,vel.z,ang_vel_x,ang_vel_y,ang_vel_z,command_state_flag,roll,pitch,yaw
1681856455.097765,174,135,153,128,-0.3718352274935136,0.4392583814583245,0.8685557395235116,0.9825404826397118,0.06418278021090955,-0.17462751987736808,0.057961320954692676,-0.9974969001167384,-0.04050209291733689,-0.11398894164265384,0.03642278258425415,1.4592426545526767,0.14822383516187507,0.32465644826801754,-0.07515436597941091,0,-3.1004469080385553,0.17552746270893427,0.0652306161637529
1681856455.1188676,174,133,153,128,-0.37404121319851785,0.4402617360186652,0.8940918405612414,0.9822461510281753,0.06637502522485343,-0.17546183293450351,0.058195586486307564,-0.9969829678898412,-0.051363756201034866,-0.0978500625995839,0.05520876690665925,1.0365015252772654,-0.00694833515675889,0.3656470155985999,-0.07862428667920371,0,-3.089395796627436,0.17637485917846285,0.06747216126700603
1681856455.1397452,174,132,153,128,-0.3759146813648932,0.4415978988033925,0.9114694118509435,0.9819530267991642,0.06855253966390679,-0.1762634461979808,0.058410436736118426,-0.9963590384938068,-0.062103842811803124,-0.08417958053275168,0.06984400720012254,0.6948188078270644,-0.19264551294090387,0.3613889849982976,-0.06946224652752027,0,-3.0784590545023254,0.17718916363283574,0.06969935669747943
1681856455.1611588,174,132,153,128,-0.37754542729734825,0.4432612600162624,0.9222611510355284,0.981650417480791,0.07079462588121715,-0.17706094658655686,0.058613296682520986,-0.9955998481819122,-0.07311240491298569,-0.07084151614883427,0.08263572603131096,0.38054419213228025,-0.4144188598889264,0.31064456371696003,-0.0474873941695502,0,-3.067238025471465,0.1779994079388827,0.07199332055722335
1681856455.1826472,174,131,153,128,-0.3789149651110664,0.4451650616660683,0.9270757619426894,0.9813447919538828,0.07305310307217215,-0.1778360015197082,0.05879902018872759,-0.9947167080530194,-0.08415073347874116,-0.058900236151308225,0.09239158577180102,0.12095927795079987,-0.6729932044627899,0.20801626490848307,-0.01211198873377487,0,-3.055974275797407,0.17878696129285965,0.07430477771532698
1681856455.2046292,174,131,153,128,-0.3800700275004954,0.4472887801070324,0.926972312481758,0.9810301566618459,0.0753720249911165,-0.17860260235722247,0.0589704879556932,-0.9936876732120868,-0.09543212067546536,-0.048431620128712084,0.0990736092830223,-0.08259475975528062,-0.7718654766265756,0.1326187199050826,0.009010990815906436,0,-3.0444483128976403,0.1795660344959613,0.07667883228388092
1681856455.2266133,174,131,153,128,-0.381007798257456,0.4495225561020347,0.9230128551993979,0.980713517722968,0.07769954824949682,-0.17934262281249758,0.059123216175312326,-0.9925316138806975,-0.10670258083319743,-0.03908521597826056,0.10284503928638092,-0.236156110711973,-0.7515727837165862,0.05956993529613476,0.02385602140923121,0,-3.032917771581337,0.18031819938238056,0.07906242021368011
1681856455.251144,174,130,153,128,-0.38183628041532536,0.4520603027523329,0.915562782731188,0.9803579217545658,0.08030619999959829,-0.18013677996093086,0.05927146949607371,-0.9910919888330584,-0.11926257826623042,-0.031564823586607844,0.10347926559708842,-0.3288981009354618,-0.633760588044198,0.011412218457765544,0.02893840700961137,0,-3.0200476347239573,0.1811255041534665,0.08173269897471057
1681856455.2735224,174,130,153,128,-0.3824274400967269,0.4543388706067503,0.9073834496053609,0.980031470845634,0.08269259517405098,-0.1808321068160296,0.059386304415963466,-0.9896411629190162,-0.1307043821151834,-0.02400107569045013,0.10038709843442647,-0.3742853366944018,-0.2189689911986496,-0.050675301826049686,0.02413326386801824,0,-3.008303034130695,0.18183244044600366,0.08417809704148269
1681856455.2949574,174,130,153,128,-0.3828781834167617,0.4564192697174605,0.8995603707252446,0.9797169971245564,0.08498555731305313,-0.1814719278385293,0.059478019541772766,-0.9881287134540352,-0.1416474879377046,-0.019234788020180704,0.09442322867899923,-0.3513337995300512,0.46422734799566606,-0.0863028464144046,0.0022224975741660744,0,-2.9970507807707736,0.18248302533865848,0.08652840699381728
