time,commands[0],commands[1],commands[2],commands[3],position.x,position.y,position.z,orient.x,orient.y,orient.z,orient.w,command_state_flag
1681856766.6070464,0,128,164,127,,,,,,,,0
1681856766.6112876,0,128,164,127,,,,,,,,0
1681856766.615742,0,128,164,127,,,,,,,,0
1681856766.6205447,0,128,164,127,,,,,,,,0
1681856766.6241362,0,128,164,127,,,,,,,,0
1681856766.6284823,0,128,164,127,,,,,,,,0
1681856766.6329775,0,128,164,127,,,,,,,,0
1681856766.637033,0,128,164,127,,,,,,,,0
1681856766.6411805,0,128,164,127,,,,,,,,0
1681856766.645752,0,128,164,127,,,,,,,,0
1681856766.6498365,0,128,164,127,,,,,,,,0
1681856766.654241,0,128,164,127,,,,,,,,0
1681856766.6585941,0,128,164,127,,,,,,,,0
1681856766.6634636,0,128,164,127,,,,,,,,0
1681856766.673804,0,128,164,127,,,,,,,,0
1681856766.673899,0,128,164,127,,,,,,,,0
1681856766.6760051,0,128,164,127,,,,,,,,0
1681856766.6802075,0,128,164,127,,,,,,,,0
1681856766.6845658,0,128,164,127,,,,,,,,0
1681856766.6886845,0,128,164,127,,,,,,,,0
1681856766.6928613,0,128,164,127,,,,,,,,0
1681856766.70169,0,128,164,127,,,,,,,,0
1681856766.7017908,0,128,164,127,,,,,,,,0
1681856766.7059815,0,128,164,127,,,,,,,,0
1681856766.710204,0,128,164,127,,,,,,,,0
1681856766.7149508,0,128,164,127,,,,,,,,0
1681856766.7186325,0,128,164,127,,,,,,,,0
1681856766.722903,0,128,164,127,,,,,,,,0
1681856766.7272143,0,128,164,127,,,,,,,,0
1681856766.731895,0,128,164,127,,,,,,,,0
1681856766.7383363,0,128,164,127,,,,,,,,0
1681856766.739635,0,128,164,127,,,,,,,,0
1681856766.743867,0,128,164,127,,,,,,,,0
1681856766.7490253,0,128,164,127,,,,,,,,0
1681856766.752539,0,128,164,127,,,,,,,,0
1681856766.7566226,0,128,164,127,,,,,,,,0
1681856766.7607274,0,128,164,127,,,,,,,,0
1681856766.7651348,0,128,164,127,,,,,,,,0
1681856766.7689407,0,128,164,127,,,,,,,,0
1681856766.7730808,0,128,164,127,,,,,,,,0
1681856766.7801576,0,128,164,127,,,,,,,,0
1681856766.7819116,0,128,164,127,,,,,,,,0
1681856766.7856574,0,128,164,127,,,,,,,,0
1681856766.7898936,0,128,164,127,,,,,,,,0
1681856766.7940378,0,128,164,127,,,,,,,,0
1681856766.7983952,0,128,164,127,,,,,,,,0
1681856766.802539,0,128,164,127,,,,,,,,0
1681856766.8064759,0,128,164,127,,,,,,,,0
1681856766.8105702,0,128,164,127,,,,,,,,0
1681856766.8150032,0,128,164,127,,,,,,,,0
1681856766.818989,0,128,164,127,,,,,,,,0
1681856766.825406,0,128,164,127,,,,,,,,0
1681856766.8274965,0,128,164,127,,,,,,,,0
1681856766.8321707,0,128,164,127,,,,,,,,0
1681856766.8357875,0,128,164,127,,,,,,,,0
1681856766.840083,0,128,164,127,,,,,,,,0
1681856766.8442645,0,128,164,127,,,,,,,,0
1681856766.8491082,0,128,164,127,,,,,,,,0
1681856766.855783,0,128,164,127,,,,,,,,0
1681856766.8575091,0,128,164,127,,,,,,,,0
1681856766.8685708,0,128,164,127,,,,,,,,0
1681856766.8686717,0,128,164,127,,,,,,,,0
1681856766.8701835,0,128,164,127,,,,,,,,0
1681856766.8743312,0,128,164,127,,,,,,,,0
1681856766.8785923,0,128,164,127,,,,,,,,0
1681856766.8830044,0,128,164,127,,,,,,,,0
1681856766.887061,0,128,164,127,,,,,,,,0
1681856766.8911095,0,128,164,127,,,,,,,,0
1681856766.895106,0,128,164,127,,,,,,,,0
1681856766.8995929,0,128,164,127,,,,,,,,0
1681856766.9052103,0,128,164,127,,,,,,,,0
1681856766.9078238,0,128,164,127,,,,,,,,0
1681856766.9118278,0,128,164,127,,,,,,,,0
1681856766.9162312,0,128,164,127,,,,,,,,0
1681856766.9206288,0,128,164,127,,,,,,,,0
1681856766.9244013,0,128,164,127,,,,,,,,0
1681856766.9285989,0,128,164,127,,,,,,,,0
1681856766.9333346,0,128,164,127,,,,,,,,0
1681856766.9372227,0,128,164,127,,,,,,,,0
1681856766.9413178,0,128,164,127,,,,,,,,0
1681856766.9455342,0,128,164,127,,,,,,,,0
1681856766.9525585,0,128,164,127,,,,,,,,0
1681856766.9539297,0,128,164,127,,,,,,,,0
1681856766.958391,0,128,164,127,,,,,,,,0
1681856766.9624257,0,128,164,127,,,,,,,,0
1681856766.9677281,0,128,164,127,,,,,,,,0
1681856766.9706717,0,128,164,127,,,,,,,,0
1681856766.9748335,0,128,164,127,,,,,,,,0
1681856766.9789288,0,128,164,127,,,,,,,,0
1681856766.9871984,0,128,164,127,,,,,,,,0
1681856766.9873052,0,128,164,127,,,,,,,,0
1681856766.9915688,0,128,164,127,,,,,,,,0
1681856766.995737,0,128,164,127,,,,,,,,0
1681856767.000396,0,128,164,127,,,,,,,,0
1681856767.0040185,0,128,164,127,,,,,,,,0
1681856767.0081909,0,128,164,127,,,,,,,,0
1681856767.0129418,0,128,164,127,,,,,,,,0
1681856767.020734,0,128,164,127,,,,,,,,0
1681856767.020871,0,128,164,127,,,,,,,,0
1681856767.0249767,0,128,164,127,,,,,,,,0
1681856767.0291476,0,128,164,127,,,,,,,,0
1681856767.0340924,0,128,164,127,,,,,,,,0
1681856767.0375297,0,128,164,127,,,,,,,,0
1681856767.041886,0,128,164,127,,,,,,,,0
1681856767.0464933,0,128,164,127,,,,,,,,0
1681856767.0515652,0,128,164,127,,,,,,,,0
1681856767.054727,0,128,164,127,,,,,,,,0
1681856767.0649955,0,128,164,127,,,,,,,,0
1681856767.0651255,0,128,164,127,,,,,,,,0
1681856767.0685635,0,128,164,127,,,,,,,,0
1681856767.0724587,0,128,164,127,,,,,,,,0
1681856767.0762084,0,128,164,127,,,,,,,,0
1681856767.0807822,0,128,164,127,,,,,,,,0
1681856767.0850987,0,128,164,127,,,,,,,,0
1681856767.0893958,0,128,164,127,,,,,,,,0
1681856767.0933836,0,128,164,127,,,,,,,,0
1681856767.0981548,0,128,164,127,,,,,,,,0
1681856767.1053257,0,128,164,127,,,,,,,,0
1681856767.1062438,0,128,164,127,,,,,,,,0
1681856767.1105442,0,128,164,127,,,,,,,,0
1681856767.11506,0,128,164,127,,,,,,,,0
1681856767.1190565,0,128,164,127,,,,,,,,0
1681856767.123486,0,128,164,127,,,,,,,,0
1681856767.1275113,0,128,164,127,,,,,,,,0
1681856767.1322348,0,128,164,127,,,,,,,,0
1681856767.1361728,0,128,164,127,,,,,,,,0
1681856767.1405017,0,128,164,127,,,,,,,,0
1681856767.1496868,0,128,164,127,,,,,,,,0
1681856767.149893,0,128,164,127,,,,,,,,0
1681856767.1533442,0,128,164,127,,,,,,,,0
1681856767.1577096,0,128,164,127,,,,,,,,0
1681856767.1621768,0,128,164,127,,,,,,,,0
1681856767.1667535,0,128,164,127,,,,,,,,0
1681856767.170692,0,128,164,127,,,,,,,,0
1681856767.17493,0,128,164,127,,,,,,,,0
1681856767.1795256,0,128,164,127,,,,,,,,0
1681856767.1881895,0,128,164,127,,,,,,,,0
1681856767.188333,0,128,164,127,,,,,,,,0
1681856767.1926813,0,128,164,127,,,,,,,,0
1681856767.1970675,0,128,164,127,,,,,,,,0
1681856767.2011087,0,128,164,127,,,,,,,,0
1681856767.2050323,0,128,164,127,,,,,,,,0
1681856767.2094102,0,128,164,127,,,,,,,,0
1681856767.2137394,0,128,164,127,,,,,,,,0
1681856767.217776,0,128,164,127,,,,,,,,0
1681856767.2260954,0,128,164,127,,,,,,,,0
1681856767.2263842,0,128,164,127,,,,,,,,0
1681856767.2307942,0,128,164,127,,,,,,,,0
1681856767.2348132,0,128,164,127,,,,,,,,0
1681856767.2390354,0,128,164,127,,,,,,,,0
1681856767.2432353,0,128,164,127,,,,,,,,0
1681856767.2474008,0,128,164,127,,,,,,,,0
1681856767.2516224,0,128,164,127,,,,,,,,0
1681856767.2589598,0,128,164,127,,,,,,,,0
1681856767.2601218,0,128,164,127,,,,,,,,0
1681856767.2645721,0,128,164,127,,,,,,,,0
1681856767.2686214,0,128,164,127,,,,,,,,0
1681856767.272879,0,128,164,127,,,,,,,,0
1681856767.2770755,0,128,164,127,,,,,,,,0
1681856767.2817082,0,128,164,127,,,,,,,,0
1681856767.2855604,0,128,164,127,,,,,,,,0
1681856767.2898135,0,128,164,127,,,,,,,,0
1681856767.2939572,0,128,164,127,,,,,,,,0
1681856767.2987888,0,128,164,127,,,,,,,,0
1681856767.3044128,0,128,164,127,,,,,,,,0
1681856767.3066585,0,128,164,127,,,,,,,,0
1681856767.311059,0,128,164,127,,,,,,,,0
1681856767.3155258,0,128,164,127,,,,,,,,0
1681856767.3194513,0,128,164,127,,,,,,,,0
1681856767.3236108,0,128,164,127,,,,,,,,0
1681856767.3278537,0,128,164,127,,,,,,,,0
1681856767.3324678,0,128,164,127,,,,,,,,0
1681856767.3363621,0,128,164,127,,,,,,,,0
1681856767.3403723,0,128,164,127,,,,,,,,0
1681856767.3448067,0,128,164,127,,,,,,,,0
1681856767.3521552,0,128,164,127,,,,,,,,0
1681856767.3531444,0,128,164,127,,,,,,,,0
1681856767.3574286,0,128,164,127,,,,,,,,0
1681856767.361817,0,128,164,127,,,,,,,,0
1681856767.3663387,0,128,164,127,,,,,,,,0
1681856767.3705177,0,128,164,127,,,,,,,,0
1681856767.3746285,0,128,164,127,,,,,,,,0
1681856767.3789618,0,128,164,127,,,,,,,,0
1681856767.383535,0,128,164,127,,,,,,,,0
1681856767.3873732,0,128,164,127,,,,,,,,0
1681856767.3917215,0,128,164,127,,,,,,,,0
1681856767.3993497,0,128,164,127,,,,,,,,0
1681856767.4005358,0,128,164,127,,,,,,,,0
1681856767.404797,0,128,164,127,,,,,,,,0
1681856767.4087553,0,128,164,127,,,,,,,,0
1681856767.4131393,0,128,164,127,,,,,,,,0
1681856767.4174523,0,128,164,127,,,,,,,,0
1681856767.421754,0,128,164,127,,,,,,,,0
1681856767.4259622,0,128,164,127,,,,,,,,0
1681856767.4304137,0,128,164,127,,,,,,,,0
1681856767.437045,0,128,164,127,,,,,,,,0
1681856767.4389997,0,128,164,127,,,,,,,,0
1681856767.4436073,0,128,164,127,,,,,,,,0
1681856767.4479165,0,128,164,127,,,,,,,,0
1681856767.4521759,0,128,164,127,,,,,,,,0
1681856767.456282,0,128,164,127,,,,,,,,0
1681856767.4605587,0,128,164,127,,,,,,,,0
1681856767.4653,0,128,164,127,,,,,,,,0
1681856767.4690905,0,128,164,127,,,,,,,,0
1681856767.4759104,0,128,164,127,,,,,,,,0
1681856767.4780135,0,128,164,127,,,,,,,,0
1681856767.483445,0,128,164,127,,,,,,,,0
1681856767.4866114,0,128,164,127,,,,,,,,0
1681856767.4908397,0,128,164,127,,,,,,,,0
1681856767.4950767,0,128,164,127,,,,,,,,0
1681856767.499531,0,128,164,127,,,,,,,,0
1681856767.5037444,0,128,164,127,,,,,,,,0
1681856767.507855,0,128,164,127,,,,,,,,0
1681856767.5161557,0,128,164,127,,,,,,,,0
1681856767.5172868,0,128,164,127,,,,,,,,0
1681856767.5209208,0,128,164,127,,,,,,,,0
1681856767.5252788,0,128,164,127,,,,,,,,0
1681856767.5296025,0,128,164,127,,,,,,,,0
1681856767.5341597,0,128,164,127,,,,,,,,0
1681856767.5379002,0,128,164,127,,,,,,,,0
1681856767.5423224,0,128,164,127,,,,,,,,0
1681856767.5467231,0,128,164,127,,,,,,,,0
1681856767.5508814,0,128,164,127,,,,,,,,0
1681856767.55989,0,128,164,127,,,,,,,,0
1681856767.5599713,0,128,164,127,,,,,,,,0
1681856767.5641878,0,128,164,127,,,,,,,,0
1681856767.5682056,0,128,164,127,,,,,,,,0
1681856767.5723054,0,128,164,127,,,,,,,,0
1681856767.576578,0,128,164,127,,,,,,,,0
1681856767.5810275,0,128,164,127,,,,,,,,0
1681856767.585115,0,128,164,127,,,,,,,,0
1681856767.5895107,0,128,164,127,,,,,,,,0
1681856767.5969174,0,128,164,127,,,,,,,,0
1681856767.5984938,0,128,164,127,,,,,,,,0
1681856767.602576,0,128,164,127,,,,,,,,0
1681856767.6069956,0,128,164,127,,,,,,,,0
1681856767.6112995,0,128,164,127,,,,,,,,0
1681856767.615446,0,128,164,127,,,,,,,,0
1681856767.6197298,0,128,164,127,,,,,,,,0
1681856767.6242218,0,128,164,127,,,,,,,,0
1681856767.6283565,0,128,164,127,,,,,,,,0
1681856767.6328309,0,128,164,127,,,,,,,,0
1681856767.6373906,0,128,164,127,,,,,,,,0
1681856767.643275,0,128,164,127,,,,,,,,0
1681856767.6459293,0,128,164,127,,,,,,,,0
1681856767.6500208,0,128,164,127,,,,,,,,0
1681856767.6543262,0,128,164,127,,,,,,,,0
1681856767.6584694,0,128,164,127,,,,,,,,0
1681856767.662946,0,128,164,127,,,,,,,,0
1681856767.667297,0,128,164,127,,,,,,,,0
1681856767.674308,0,128,164,127,,,,,,,,0
1681856767.6756935,0,128,164,127,,,,,,,,0
1681856767.6804526,0,128,164,127,,,,,,,,0
1681856767.684413,0,128,164,127,,,,,,,,0
1681856767.6886492,0,128,164,127,,,,,,,,0
1681856767.6929688,0,128,164,127,,,,,,,,0
1681856767.6979835,0,128,164,127,,,,,,,,0
1681856767.70147,0,128,164,127,,,,,,,,0
1681856767.7059064,0,128,164,127,,,,,,,,0
1681856767.7122362,0,128,164,127,,,,,,,,0
1681856767.7146986,0,128,164,127,,,,,,,,0
1681856767.7189116,0,128,164,127,,,,,,,,0
1681856767.7234225,0,128,164,127,,,,,,,,0
1681856767.7276778,0,128,164,127,,,,,,,,0
1681856767.7321155,0,128,164,127,,,,,,,,0
1681856767.736357,0,128,164,127,,,,,,,,0
1681856767.7406325,0,128,164,127,,,,,,,,0
1681856767.7449172,0,128,164,127,,,,,,,,0
1681856767.7493691,0,128,164,127,,,,,,,,0
1681856767.7558763,0,128,164,127,,,,,,,,0
1681856767.7578022,0,128,164,127,,,,,,,,0
1681856767.76234,0,128,164,127,,,,,,,,0
1681856767.7671723,0,128,164,127,,,,,,,,0
1681856767.7705767,0,128,164,127,,,,,,,,0
1681856767.774759,0,128,164,127,,,,,,,,0
1681856767.7791286,0,128,164,127,,,,,,,,0
1681856767.7834048,0,128,164,127,,,,,,,,0
1681856767.7893436,0,128,164,127,,,,,,,,0
1681856767.7941492,0,128,164,127,,,,,,,,0
1681856767.796506,0,128,164,127,,,,,,,,0
1681856767.800595,0,128,164,127,,,,,,,,0
1681856767.8050072,0,128,164,127,,,,,,,,0
1681856767.8092217,0,128,164,127,,,,,,,,0
1681856767.813626,0,128,164,127,,,,,,,,0
1681856767.817898,0,128,164,127,,,,,,,,0
1681856767.8218567,0,128,164,127,,,,,,,,0
1681856767.8263817,0,128,164,127,,,,,,,,0
1681856767.833239,0,128,164,127,,,,,,,,0
1681856767.8344753,0,128,164,127,,,,,,,,0
1681856767.8387067,0,128,164,127,,,,,,,,0
1681856767.8430836,0,128,164,127,,,,,,,,0
1681856767.8473682,0,128,164,127,,,,,,,,0
1681856767.8515427,0,128,164,127,,,,,,,,0
1681856767.856084,0,128,164,127,,,,,,,,0
1681856767.8600554,0,128,164,127,,,,,,,,0
1681856767.864541,0,128,164,127,,,,,,,,0
1681856767.868633,0,128,164,127,,,,,,,,0
1681856767.8750393,0,128,164,127,,,,,,,,0
1681856767.8773277,0,128,164,127,,,,,,,,0
1681856767.8817115,0,128,164,127,,,,,,,,0
1681856767.8880265,0,128,164,127,,,,,,,,0
1681856767.8899896,0,128,164,127,,,,,,,,0
1681856767.894365,0,128,164,127,,,,,,,,0
1681856767.898866,0,128,164,127,,,,,,,,0
1681856767.902885,0,128,164,127,,,,,,,,0
1681856767.9070108,0,128,164,127,,,,,,,,0
1681856767.9156861,0,128,164,127,,,,,,,,0
1681856767.9157631,0,128,164,127,,,,,,,,0
1681856767.9200401,0,128,164,127,,,,,,,,0
1681856767.92419,0,128,164,127,,,,,,,,0
1681856767.9284737,0,128,164,127,,,,,,,,0
1681856767.932841,0,128,164,127,,,,,,,,0
1681856767.9367828,0,128,164,127,,,,,,,,0
1681856767.9410288,0,128,164,127,,,,,,,,0
1681856767.9452171,0,128,164,127,,,,,,,,0
1681856767.952579,0,128,164,127,,,,,,,,0
1681856767.9535198,0,128,164,127,,,,,,,,0
1681856767.9579282,0,128,164,127,,,,,,,,0
1681856767.961823,0,128,164,127,,,,,,,,0
1681856767.9660227,0,128,164,127,,,,,,,,0
1681856767.9701633,0,128,164,127,,,,,,,,0
1681856767.9744098,0,128,164,127,,,,,,,,0
1681856767.978553,0,128,164,127,,,,,,,,0
1681856767.982946,0,128,164,127,,,,,,,,0
1681856767.9912095,0,128,164,127,,,,,,,,0
1681856767.9912877,0,128,164,127,,,,,,,,0
1681856767.9960995,0,128,164,127,,,,,,,,0
1681856768.0002995,0,128,164,127,,,,,,,,0
1681856768.0043693,0,128,164,127,,,,,,,,0
