time,commands[0],commands[1],commands[2],commands[3],position.x,position.y,position.z,orient.x,orient.y,orient.z,orient.w,command_state_flag
1681856256.4690895,149,127,139,128,,,,,,,,0
1681856256.4736543,151,127,139,128,,,,,,,,0
1681856256.4775417,152,127,139,128,,,,,,,,0
1681856256.4818325,152,127,138,128,,,,,,,,0
1681856256.4860034,152,127,138,128,,,,,,,,0
1681856256.490581,152,127,138,128,,,,,,,,0
1681856256.4942062,153,127,138,128,,,,,,,,0
1681856256.498341,153,127,137,128,,,,,,,,0
1681856256.5027642,153,127,136,128,,,,,,,,0
1681856256.507826,,,,,-0.26621307920079257,0.16838258666444186,3.5536359421200174,0.9838544040586426,0.007508316153892503,0.0002477693282443353,-0.17881296209533168,1
1681856256.5078483,153,127,135,128,,,,,,,,0
1681856256.5116737,153,127,131,128,,,,,,,,0
1681856256.516026,153,127,129,128,,,,,,,,0
1681856256.5204668,153,127,129,128,,,,,,,,0
1681856256.5244603,153,127,126,128,,,,,,,,0
1681856256.5285852,153,127,124,128,,,,,,,,0
1681856256.5327704,153,127,124,128,,,,,,,,0
1681856256.537388,153,127,124,128,,,,,,,,0
1681856256.5417576,153,127,123,128,,,,,,,,0
1681856256.5456922,153,127,123,128,,,,,,,,0
1681856256.5498796,153,127,121,128,,,,,,,,0
1681856256.5540833,152,127,121,128,,,,,,,,0
1681856256.558346,152,127,121,128,,,,,,,,0
1681856256.5623727,150,127,121,128,,,,,,,,0
1681856256.5669901,147,127,121,128,,,,,,,,0
1681856256.5709994,144,127,121,128,,,,,,,,0
1681856256.576074,141,127,121,128,,,,,,,,0
1681856256.5799048,137,127,121,128,,,,,,,,0
1681856256.584339,136,127,121,128,,,,,,,,0
1681856256.5885901,134,127,121,128,,,,,,,,0
1681856256.5925305,132,127,121,128,,,,,,,,0
1681856256.597006,132,127,121,128,,,,,,,,0
1681856256.6009178,128,127,121,128,,,,,,,,0
1681856256.6050725,127,127,121,128,,,,,,,,0
1681856256.6111398,126,127,121,128,,,,,,,,0
1681856256.61401,125,127,121,128,,,,,,,,0
1681856256.6166809,,,,,-0.26619857475371766,0.16838214176684596,3.553520961055892,0.983844675528641,0.00752690545059555,0.0002167357895050088,-0.17886574058180812,1
1681856256.618163,125,127,121,128,,,,,,,,0
1681856256.62319,124,127,121,128,,,,,,,,0
1681856256.6273086,123,127,121,128,,,,,,,,0
1681856256.631087,123,127,121,128,,,,,,,,0
1681856256.635196,122,127,121,128,,,,,,,,0
1681856256.6396012,122,127,121,128,,,,,,,,0
1681856256.6438973,121,127,121,128,,,,,,,,0
1681856256.647887,121,127,121,128,,,,,,,,0
1681856256.652344,121,127,121,128,,,,,,,,0
1681856256.6570542,121,127,121,128,,,,,,,,0
1681856256.6605847,120,127,121,128,,,,,,,,0
1681856256.6648674,120,127,121,128,,,,,,,,0
1681856256.6699357,120,127,121,128,,,,,,,,0
1681856256.673663,119,127,121,128,,,,,,,,0
1681856256.6782315,119,127,121,128,,,,,,,,0
1681856256.6821601,119,127,121,128,,,,,,,,0
1681856256.6862798,118,127,121,128,,,,,,,,0
1681856256.6905913,118,127,121,128,,,,,,,,0
1681856256.6949098,118,127,121,128,,,,,,,,0
1681856256.6992393,117,127,121,128,,,,,,,,0
1681856256.7031782,117,127,121,128,,,,,,,,0
1681856256.7075686,117,127,121,128,,,,,,,,0
1681856256.7121508,117,127,121,128,,,,,,,,0
1681856256.7176409,117,127,121,128,,,,,,,,0
1681856256.7222853,117,127,121,128,,,,,,,,0
1681856256.7267787,117,127,121,128,,,,,,,,0
1681856256.7295632,117,127,121,128,,,,,,,,0
1681856256.7338,117,127,121,128,,,,,,,,0
1681856256.7376318,117,127,121,128,,,,,,,,0
1681856256.7419667,116,127,121,128,,,,,,,,0
1681856256.7461672,117,127,121,128,,,,,,,,0
1681856256.750769,117,127,121,128,,,,,,,,0
1681856256.7550576,117,127,121,128,,,,,,,,0
1681856256.755629,,,,,-0.2662052273477616,0.16838276110079126,3.5535577827385207,0.9838486997149917,0.007519998488011331,0.000222163515056277,-0.17884388816851737,1
1681856256.7589655,116,127,121,128,,,,,,,,0
1681856256.7637877,117,127,123,128,,,,,,,,0
1681856256.7681403,117,127,121,128,,,,,,,,0
1681856256.7720013,117,127,121,128,,,,,,,,0
1681856256.7762406,118,127,121,128,,,,,,,,0
1681856256.7803795,118,127,121,128,,,,,,,,0
1681856256.7845457,118,127,121,128,,,,,,,,0
1681856256.7886665,119,127,121,128,,,,,,,,0
1681856256.7928982,119,127,121,128,,,,,,,,0
1681856256.7969706,119,127,121,128,,,,,,,,0
1681856256.801407,120,127,121,128,,,,,,,,0
1681856256.8059907,120,127,121,128,,,,,,,,0
1681856256.8094435,121,127,121,128,,,,,,,,0
1681856256.813764,121,127,121,128,,,,,,,,0
1681856256.8180494,121,127,121,128,,,,,,,,0
1681856256.8222907,121,127,121,128,,,,,,,,0
1681856256.8261678,121,127,121,128,,,,,,,,0
1681856256.8308177,122,127,121,128,,,,,,,,0
1681856256.8345404,123,127,121,128,,,,,,,,0
1681856256.8397367,123,127,123,128,,,,,,,,0
1681856256.8429272,125,127,123,128,,,,,,,,0
1681856256.8473268,126,127,124,128,,,,,,,,0
1681856256.8513503,127,127,124,128,,,,,,,,0
1681856256.8555856,129,127,124,128,,,,,,,,0
1681856256.8596904,131,127,126,128,,,,,,,,0
1681856256.8638778,134,127,126,128,,,,,,,,0
1681856256.8690872,140,127,128,128,,,,,,,,0
1681856256.8730595,144,127,129,128,,,,,,,,0
1681856256.8774512,147,127,129,128,,,,,,,,0
1681856256.8819733,147,127,129,128,,,,,,,,0
1681856256.8862572,152,127,129,128,,,,,,,,0
1681856256.8904788,154,127,129,128,,,,,,,,0
1681856256.8923805,,,,,-0.26623385303102004,0.1683867186605182,3.553680006499107,0.9838576959398054,0.007526851482612747,0.0003350855500228193,-0.17879392709052014,1
1681856256.8944445,155,127,129,128,,,,,,,,0
1681856256.898702,156,127,131,128,,,,,,,,0
1681856256.903386,157,127,131,128,,,,,,,,0
1681856256.9072871,158,127,131,128,,,,,,,,0
1681856256.9119456,159,127,132,128,,,,,,,,0
1681856256.9160469,160,127,135,128,,,,,,,,0
1681856256.9210498,160,127,136,128,,,,,,,,0
1681856256.9251206,161,127,137,128,,,,,,,,0
1681856256.9293282,161,127,138,128,,,,,,,,0
1681856256.933426,161,127,140,128,,,,,,,,0
1681856256.9377995,161,127,142,128,,,,,,,,0
1681856256.942165,162,127,144,128,,,,,,,,0
1681856256.9461405,162,127,145,128,,,,,,,,0
1681856256.950418,162,127,146,128,,,,,,,,0
1681856256.9546409,162,127,147,128,,,,,,,,0
1681856256.9588335,162,127,148,128,,,,,,,,0
1681856256.963539,162,127,148,128,,,,,,,,0
1681856256.9673505,162,127,148,128,,,,,,,,0
1681856256.9721186,163,127,148,128,,,,,,,,0
1681856256.9761424,164,127,148,128,,,,,,,,0
1681856256.980339,166,127,149,128,,,,,,,,0
1681856256.9845788,166,127,149,128,,,,,,,,0
1681856256.9893599,167,127,149,128,,,,,,,,0
1681856256.9930284,172,127,149,128,,,,,,,,0
1681856256.9974122,175,127,150,128,,,,,,,,0
1681856257.0014522,178,127,150,128,,,,,,,,0
1681856257.0060177,180,127,151,128,,,,,,,,0
1681856257.0100713,182,127,151,128,,,,,,,,0
1681856257.014574,184,127,151,128,,,,,,,,0
1681856257.0173018,,,,,-0.26617536489533605,0.16834118658683056,3.5533184537050198,0.983821501753352,0.00754052517025828,0.00036193073178351665,-0.17899235227819435,1
1681856257.0186558,186,127,152,128,,,,,,,,0
1681856257.0230122,188,127,153,128,,,,,,,,0
1681856257.0271325,190,127,153,128,,,,,,,,0
1681856257.031554,192,127,153,128,,,,,,,,0
1681856257.0358996,193,127,153,128,,,,,,,,0
1681856257.0404801,194,127,153,128,,,,,,,,0
1681856257.0446472,195,127,154,128,,,,,,,,0
1681856257.0488217,195,127,154,128,,,,,,,,0
1681856257.0537047,195,127,154,128,,,,,,,,0
1681856257.0581489,196,127,154,128,,,,,,,,0
1681856257.0620582,196,127,155,128,,,,,,,,0
1681856257.0663137,196,127,155,128,,,,,,,,0
1681856257.0709703,197,127,155,128,,,,,,,,0
1681856257.0755575,197,127,155,128,,,,,,,,0
1681856257.0808487,197,127,156,128,,,,,,,,0
1681856257.0834498,198,127,156,128,,,,,,,,0
1681856257.0884485,199,127,157,128,,,,,,,,0
1681856257.0926085,201,127,157,128,,,,,,,,0
1681856257.0985506,201,127,157,128,,,,,,,,0
1681856257.1005845,202,127,157,128,,,,,,,,0
1681856257.1049054,204,127,158,128,,,,,,,,0
1681856257.1091948,205,127,158,128,,,,,,,,0
1681856257.1141505,206,127,158,128,,,,,,,,0
1681856257.1181633,207,127,159,128,,,,,,,,0
1681856257.1234999,207,127,159,128,,,,,,,,0
1681856257.1267314,208,127,159,128,,,,,,,,0
1681856257.1310322,208,127,160,128,,,,,,,,0
1681856257.1326976,,,,,-0.26617536489533605,0.16834118658683056,3.5533184537050198,0.983821501753352,0.00754052517025828,0.00036193073178351665,-0.17899235227819435,1
1681856257.1352336,209,127,160,128,,,,,,,,0
1681856257.139824,209,127,160,128,,,,,,,,0
1681856257.1438205,209,127,160,128,,,,,,,,0
1681856257.1480632,209,127,160,128,,,,,,,,0
1681856257.1523304,210,127,160,128,,,,,,,,0
1681856257.1570985,210,127,160,128,,,,,,,,0
1681856257.162021,210,127,161,128,,,,,,,,0
1681856257.165999,210,127,161,128,,,,,,,,0
1681856257.1697335,210,127,161,128,,,,,,,,0
1681856257.1741152,210,127,161,128,,,,,,,,0
1681856257.1783328,210,127,161,128,,,,,,,,0
1681856257.182534,210,127,161,128,,,,,,,,0
1681856257.1870692,210,127,161,128,,,,,,,,0
1681856257.1914253,210,127,161,128,,,,,,,,0
1681856257.1954694,210,127,161,128,,,,,,,,0
1681856257.200391,210,127,161,128,,,,,,,,0
1681856257.204736,210,127,161,128,,,,,,,,0
1681856257.2085512,210,127,161,128,,,,,,,,0
1681856257.2126944,210,127,161,128,,,,,,,,0
1681856257.2172523,210,127,161,128,,,,,,,,0
1681856257.2215252,210,127,161,128,,,,,,,,0
1681856257.2255855,210,127,161,128,,,,,,,,0
1681856257.2301192,210,127,161,128,,,,,,,,0
1681856257.234358,210,127,161,128,,,,,,,,0
1681856257.2394602,210,127,161,128,,,,,,,,0
1681856257.2442875,211,127,161,128,,,,,,,,0
1681856257.246903,211,127,161,128,,,,,,,,0
1681856257.2509456,211,127,161,128,,,,,,,,0
1681856257.2561505,211,127,161,128,,,,,,,,0
1681856257.2599487,211,127,161,128,,,,,,,,0
1681856257.263918,211,127,161,128,,,,,,,,0
1681856257.2682076,211,127,161,128,,,,,,,,0
1681856257.2693706,,,,,-0.2662345245084565,0.16855823904942996,3.55371424868428,0.9838189086389743,0.007542561192715758,0.0002895473176236773,-0.1790066505396456,1
1681856257.2727501,211,127,161,128,,,,,,,,0
1681856257.276738,211,127,161,128,,,,,,,,0
1681856257.2809677,211,127,161,128,,,,,,,,0
1681856257.2860281,211,127,161,128,,,,,,,,0
1681856257.2898626,211,127,161,128,,,,,,,,0
1681856257.2941875,211,127,161,128,,,,,,,,0
1681856257.2986085,211,127,161,128,,,,,,,,0
1681856257.3026948,211,127,161,128,,,,,,,,0
1681856257.3072584,211,127,161,128,,,,,,,,0
1681856257.3114028,211,127,161,128,,,,,,,,0
1681856257.3155334,211,127,161,128,,,,,,,,0
1681856257.3197224,210,127,161,128,,,,,,,,0
1681856257.325297,210,127,161,128,,,,,,,,0
1681856257.3286393,210,127,161,128,,,,,,,,0
1681856257.3325663,210,127,161,128,,,,,,,,0
1681856257.3372724,210,127,161,128,,,,,,,,0
1681856257.3416135,210,127,161,128,,,,,,,,0
1681856257.3456495,210,127,161,128,,,,,,,,0
1681856257.3500497,210,127,161,128,,,,,,,,0
1681856257.3545113,210,127,161,128,,,,,,,,0
1681856257.3588154,210,127,161,128,,,,,,,,0
1681856257.3629382,209,127,161,128,,,,,,,,0
1681856257.3675003,209,127,161,128,,,,,,,,0
1681856257.3718724,209,127,161,128,,,,,,,,0
1681856257.3770523,209,127,161,128,,,,,,,,0
1681856257.3801568,209,127,161,128,,,,,,,,0
1681856257.385473,208,127,161,128,,,,,,,,0
1681856257.3890417,208,127,161,128,,,,,,,,0
1681856257.3930092,208,127,161,128,,,,,,,,0
1681856257.3972626,208,127,161,128,,,,,,,,0
1681856257.401659,207,127,161,128,,,,,,,,0
1681856257.4071126,206,127,161,128,,,,,,,,0
1681856257.4103527,205,127,161,128,,,,,,,,0
1681856257.4154391,205,127,161,128,,,,,,,,0
1681856257.4192903,204,127,161,128,,,,,,,,0
1681856257.4229228,,,,,-0.26627081316942514,0.16849140031674759,3.5538642635154765,0.983838875120951,0.007547509158540145,0.00029464212829421023,-0.17889666316692376,1
1681856257.4239476,203,127,161,128,,,,,,,,0
1681856257.4276795,201,127,161,128,,,,,,,,0
1681856257.43208,201,127,161,128,,,,,,,,0
1681856257.436261,200,127,161,128,,,,,,,,0
1681856257.4410665,198,127,161,128,,,,,,,,0
1681856257.4451256,195,127,161,128,,,,,,,,0
1681856257.4494903,193,127,161,128,,,,,,,,0
1681856257.4536695,192,127,161,128,,,,,,,,0
1681856257.4579067,191,127,161,128,,,,,,,,0
1681856257.4617975,189,127,161,128,,,,,,,,0
1681856257.4660304,187,127,161,128,,,,,,,,0
1681856257.4710577,186,127,161,128,,,,,,,,0
1681856257.4746718,184,127,161,128,,,,,,,,0
1681856257.4786599,183,127,161,128,,,,,,,,0
1681856257.4827194,182,127,161,128,,,,,,,,0
1681856257.4870942,181,127,161,128,,,,,,,,0
1681856257.4919736,180,127,161,128,,,,,,,,0
1681856257.4954314,179,127,161,128,,,,,,,,0
1681856257.4994516,176,127,161,128,,,,,,,,0
1681856257.5035806,175,127,161,128,,,,,,,,0
1681856257.507991,175,127,161,128,,,,,,,,0
1681856257.5130188,174,127,161,128,,,,,,,,0
1681856257.51637,173,127,161,128,,,,,,,,0
1681856257.520645,172,127,161,128,,,,,,,,0
1681856257.5254965,171,127,161,128,,,,,,,,0
1681856257.528787,170,127,161,128,,,,,,,,0
1681856257.5332181,170,127,161,128,,,,,,,,0
1681856257.537184,,,,,-0.26626830433129417,0.168468289933337,3.553574438830757,0.983880872963232,0.007540565518139213,0.00015555210557455668,-0.17866601101585516,1
1681856257.537767,168,127,161,128,,,,,,,,0
1681856257.5419161,168,127,161,128,,,,,,,,0
1681856257.5463772,167,127,161,128,,,,,,,,0
1681856257.550473,166,127,161,128,,,,,,,,0
1681856257.5549924,165,127,161,128,,,,,,,,0
1681856257.5590563,164,127,161,128,,,,,,,,0
1681856257.563363,163,127,161,128,,,,,,,,0
1681856257.5677223,163,127,161,128,,,,,,,,0
1681856257.5722961,162,127,161,128,,,,,,,,0
1681856257.5763826,161,127,161,128,,,,,,,,0
1681856257.5813074,161,127,161,128,,,,,,,,0
1681856257.585267,161,127,161,128,,,,,,,,0
1681856257.5893033,161,127,161,128,,,,,,,,0
1681856257.5933573,160,127,162,128,,,,,,,,0
1681856257.5974479,160,127,162,128,,,,,,,,0
1681856257.6018724,160,127,162,128,,,,,,,,0
1681856257.6066191,160,127,162,128,,,,,,,,0
1681856257.6100905,160,127,162,128,,,,,,,,0
1681856257.6144352,160,127,162,128,,,,,,,,0
1681856257.6189053,160,127,162,128,,,,,,,,0
1681856257.6230013,160,127,162,128,,,,,,,,0
1681856257.6270459,160,127,162,128,,,,,,,,0
1681856257.6312017,160,127,162,128,,,,,,,,0
1681856257.6360815,160,127,162,128,,,,,,,,0
1681856257.6393812,160,127,162,128,,,,,,,,0
1681856257.644024,160,127,162,128,,,,,,,,0
1681856257.6478584,160,127,162,128,,,,,,,,0
1681856257.6523628,160,127,162,128,,,,,,,,0
1681856257.6565495,,,,,-0.26627596834245143,0.16858608232366734,3.5533671590060014,0.98390760602747,0.0075557019819678444,3.821432173209813e-06,-0.17851816197308717,1
1681856257.656906,160,127,162,128,,,,,,,,0
1681856257.66082,160,127,162,128,,,,,,,,0
1681856257.665155,160,127,162,128,,,,,,,,0
1681856257.6693838,160,127,162,128,,,,,,,,0
1681856257.673734,160,127,162,128,,,,,,,,0
1681856257.6777143,160,127,162,128,,,,,,,,0
1681856257.6820376,160,127,162,128,,,,,,,,0
1681856257.6862416,160,127,162,128,,,,,,,,0
1681856257.6905317,160,127,162,128,,,,,,,,0
1681856257.6960132,160,127,162,128,,,,,,,,0
1681856257.6999438,160,127,162,128,,,,,,,,0
1681856257.704111,160,127,162,128,,,,,,,,0
1681856257.7086158,160,127,162,128,,,,,,,,0
1681856257.7124326,160,127,162,128,,,,,,,,0
1681856257.716571,160,127,162,128,,,,,,,,0
1681856257.7212641,160,127,162,128,,,,,,,,0
1681856257.725224,160,127,162,128,,,,,,,,0
1681856257.730172,160,127,162,128,,,,,,,,0
1681856257.733505,160,127,162,128,,,,,,,,0
1681856257.738791,160,127,162,128,,,,,,,,0
1681856257.744673,160,127,162,128,,,,,,,,0
1681856257.748661,160,127,162,128,,,,,,,,0
1681856257.75099,160,127,162,128,,,,,,,,0
1681856257.7557342,160,127,162,128,,,,,,,,0
1681856257.7595422,160,127,162,128,,,,,,,,0
1681856257.7631483,,,,,-0.26622155427640065,0.16826834440405555,3.5531031206946486,0.9837838537486068,0.007548835444654029,0.00032641553843181463,-0.1791988773398585,1
1681856257.7638035,160,127,162,128,,,,,,,,0
1681856257.7680101,160,127,162,128,,,,,,,,0
1681856257.772355,160,127,162,128,,,,,,,,0
1681856257.7764852,160,127,162,128,,,,,,,,0
1681856257.780696,160,127,162,128,,,,,,,,0
1681856257.7856095,160,127,162,128,,,,,,,,0
1681856257.7896452,160,127,162,128,,,,,,,,0
1681856257.7938325,160,127,162,128,,,,,,,,0
1681856257.7979746,160,127,162,128,,,,,,,,0
1681856257.8022091,160,127,162,128,,,,,,,,0
1681856257.8063989,160,127,162,128,,,,,,,,0
1681856257.810267,160,127,162,128,,,,,,,,0
1681856257.8144412,160,127,162,128,,,,,,,,0
1681856257.818546,160,127,162,128,,,,,,,,0
1681856257.8230538,160,127,162,128,,,,,,,,0
1681856257.827515,160,127,162,128,,,,,,,,0
1681856257.8315444,160,127,162,128,,,,,,,,0
1681856257.8357725,160,127,162,128,,,,,,,,0
1681856257.8399045,160,127,162,128,,,,,,,,0
1681856257.8438623,161,127,162,128,,,,,,,,0
1681856257.84817,160,127,162,128,,,,,,,,0
1681856257.850819,,,,,-0.2662111739860377,0.16844293711144917,3.553043491616377,0.9838615825323341,0.00754729473840036,0.00010844340608651116,-0.17877195808943408,1
1681856257.8523414,161,127,162,128,,,,,,,,0
1681856257.857093,161,127,162,128,,,,,,,,0
1681856257.8608654,161,127,162,128,,,,,,,,0
1681856257.865651,161,127,162,128,,,,,,,,0
1681856257.8695214,161,127,162,128,,,,,,,,0
1681856257.8738694,161,127,162,128,,,,,,,,0
1681856257.8782663,161,127,162,128,,,,,,,,0
1681856257.882099,162,127,162,128,,,,,,,,0
1681856257.8863115,162,127,162,128,,,,,,,,0
1681856257.8907206,162,127,162,128,,,,,,,,0
1681856257.894763,162,127,162,128,,,,,,,,0
1681856257.898898,162,127,162,128,,,,,,,,0
1681856257.9032447,163,127,162,128,,,,,,,,0
1681856257.908208,163,127,161,128,,,,,,,,0
1681856257.9115837,163,127,161,128,,,,,,,,0
1681856257.9157221,163,127,161,128,,,,,,,,0
1681856257.9197557,163,127,161,128,,,,,,,,0
1681856257.923978,163,127,161,128,,,,,,,,0
1681856257.9282217,163,127,161,128,,,,,,,,0
1681856257.9324136,163,127,161,128,,,,,,,,0
1681856257.9367754,163,127,161,128,,,,,,,,0
1681856257.941302,163,127,161,128,,,,,,,,0
1681856257.9451995,163,127,161,128,,,,,,,,0
1681856257.9493995,163,127,161,128,,,,,,,,0
1681856257.9543202,163,127,161,128,,,,,,,,0
1681856257.9577212,163,127,161,128,,,,,,,,0
1681856257.9611354,,,,,-0.2662190548372202,0.16841752401138968,3.553524087021639,0.9838388953564527,0.00753185860051709,0.00024981274404964896,-0.17889727969818195,1
1681856257.9618456,163,127,161,128,,,,,,,,0
1681856257.9659867,163,127,161,128,,,,,,,,0
1681856257.9702291,163,127,161,128,,,,,,,,0
1681856257.974644,163,127,161,128,,,,,,,,0
1681856257.978862,163,127,160,128,,,,,,,,0
1681856257.983532,164,127,160,128,,,,,,,,0
1681856257.9875705,163,127,160,128,,,,,,,,0
1681856257.9921951,164,127,160,128,,,,,,,,0
1681856257.9966784,164,127,160,128,,,,,,,,0
1681856258.000715,164,127,160,128,,,,,,,,0
1681856258.0052378,164,127,160,128,,,,,,,,0
1681856258.0094619,163,127,159,128,,,,,,,,0
1681856258.0132842,164,127,159,128,,,,,,,,0
1681856258.0177772,164,127,159,128,,,,,,,,0
1681856258.0222275,164,127,159,128,,,,,,,,0
1681856258.026115,164,127,159,128,,,,,,,,0
1681856258.0301955,164,127,159,128,,,,,,,,0
1681856258.0345163,164,127,159,128,,,,,,,,0
1681856258.0398731,164,127,159,128,,,,,,,,0
1681856258.0432813,164,127,158,128,,,,,,,,0
1681856258.0476668,164,127,158,128,,,,,,,,0
1681856258.0519447,164,127,158,128,,,,,,,,0
1681856258.0572343,164,127,158,128,,,,,,,,0
1681856258.0618894,164,127,158,128,,,,,,,,0
1681856258.0676386,164,127,158,128,,,,,,,,0
1681856258.0687642,164,127,158,128,,,,,,,,0
1681856258.0742145,164,127,158,128,,,,,,,,0
1681856258.0774708,164,127,158,128,,,,,,,,0
1681856258.0818098,164,127,158,128,,,,,,,,0
1681856258.086041,164,127,158,128,,,,,,,,0
1681856258.0904434,164,127,158,128,,,,,,,,0
1681856258.0949104,164,127,158,128,,,,,,,,0
1681856258.0991426,165,127,158,128,,,,,,,,0
1681856258.1011646,,,,,-0.2662293604011195,0.16846462293262807,3.553668077840886,0.9838642696575766,0.007527584625244721,0.00012516986923934005,-0.17875798917356736,1
1681856258.1033812,164,127,158,128,,,,,,,,0
1681856258.107606,164,127,157,128,,,,,,,,0
1681856258.1120307,164,127,157,128,,,,,,,,0
1681856258.116577,164,127,157,128,,,,,,,,0
1681856258.1205852,164,127,157,128,,,,,,,,0
1681856258.1248693,164,127,157,128,,,,,,,,0
1681856258.1291533,164,127,157,128,,,,,,,,0
1681856258.1333969,164,127,157,128,,,,,,,,0
1681856258.1374855,164,127,157,128,,,,,,,,0
1681856258.1416438,164,127,157,128,,,,,,,,0
1681856258.1460836,164,127,157,128,,,,,,,,0
1681856258.1502342,164,127,157,128,,,,,,,,0
1681856258.1547208,164,127,157,128,,,,,,,,0
1681856258.1587837,164,127,157,128,,,,,,,,0
1681856258.1629574,164,127,157,128,,,,,,,,0
1681856258.1676147,164,127,157,128,,,,,,,,0
1681856258.17248,164,127,157,128,,,,,,,,0
1681856258.1761165,164,127,157,128,,,,,,,,0
1681856258.180253,164,127,157,128,,,,,,,,0
1681856258.188097,164,127,156,128,,,,,,,,0
1681856258.1898587,164,127,156,128,,,,,,,,0
1681856258.1932719,164,127,156,128,,,,,,,,0
1681856258.1962717,,,,,-0.26623885452881035,0.16844324532619848,3.553738083551212,0.9838550749984207,0.007534251054102094,0.00014785367552354558,-0.1788082900768205,1
1681856258.1974118,164,127,156,128,,,,,,,,0
1681856258.2019236,164,127,156,128,,,,,,,,0
1681856258.2066772,164,127,155,128,,,,,,,,0
1681856258.2105367,164,127,155,128,,,,,,,,0
1681856258.2151666,164,127,155,128,,,,,,,,0
1681856258.2193444,164,127,155,128,,,,,,,,0
1681856258.2237213,164,127,154,128,,,,,,,,0
1681856258.2278302,164,127,154,128,,,,,,,,0
1681856258.2320719,164,127,154,128,,,,,,,,0
1681856258.2363257,164,127,153,128,,,,,,,,0
1681856258.2407851,163,127,153,128,,,,,,,,0
1681856258.2453372,163,127,153,128,,,,,,,,0
1681856258.2491848,163,127,153,128,,,,,,,,0
1681856258.2536824,163,127,153,128,,,,,,,,0
1681856258.258113,163,127,153,128,,,,,,,,0
1681856258.2620647,162,127,153,128,,,,,,,,0
1681856258.2663035,162,127,153,128,,,,,,,,0
1681856258.2708356,162,127,153,128,,,,,,,,0
1681856258.2750392,161,127,153,128,,,,,,,,0
1681856258.2793822,161,127,153,128,,,,,,,,0
1681856258.283408,161,127,153,128,,,,,,,,0
1681856258.2883317,161,127,153,128,,,,,,,,0
1681856258.2919588,161,127,153,128,,,,,,,,0
1681856258.2962723,161,127,153,128,,,,,,,,0
1681856258.3006713,161,127,153,128,,,,,,,,0
