time,commands[0],commands[1],commands[2],commands[3],position.x,position.y,position.z,R11,R21,R31,R12,R22,R32,vel.x,vel.y,vel.z,ang_vel_x,ang_vel_y,ang_vel_z,command_state_flag,roll,pitch,yaw
1681856771.5273385,57,111,165,127,-0.3320068248474032,0.2768758612836964,3.7437525064864983,0.999345177517989,0.0155534055201979,0.032669676280364,0.0250531457537452,-0.9488896562064474,-0.3146120789674995,-0.0008154083398911,9.501841541081683e-05,0.0020574585584151,-0.7584314039223095,-1.4726341660908076,0.3147907922890546,0,-2.821367678014527,-0.0326754905064075,0.0155623404623578
1681856771.5484483,60,111,165,127,-0.332019407424088,0.2768774520362585,3.743779311133299,0.9993451658780146,0.0155567407137332,0.032668444324901,0.0250562178055334,-0.9488860332976496,-0.3146227610360279,-0.0004558460314111,6.287104573523598e-05,0.0007691622133576,-0.7507590724447195,-1.452031826820172,0.3102598222348198,0,-2.8213564311660964,-0.0326742578930048,0.0155656772141814
1681856771.569665,83,111,165,127,-0.3320249621059383,0.2768784250552946,3.743781128175652,0.9993451541649494,0.0155600927965745,0.0326672061737092,0.0250593053726274,-0.9488823919254152,-0.3146334971171133,-0.0001289686793395,3.4331639453263385e-05,-0.0003783005567771,-0.7402245497109319,-1.4250328180447722,0.3045511305523012,0,-2.8213451274071404,-0.0326730190806143,0.0155690308631515
1681856771.5909624,131,111,165,127,-0.3320244312406134,0.2768788780476347,3.743761841858848,0.9993451423929514,0.0155634576630384,0.0326659633438653,0.0250624046727758,-0.9488787365481955,-0.3146442740599585,0.0001288038836208,1.2563752279494273e-05,-0.0012576440059629,-0.7274502922313939,-1.3932348404433774,0.2980079246902017,0,-2.821333780583251,-0.0326717755871237,0.0155723973016659
1681856771.612764,157,118,165,127,-0.3320186451739439,0.2768789107316765,3.74372461935385,0.9993451303275096,0.0155669021755854,0.0326646911411879,0.0250655772896975,-0.9488749945259536,-0.3146553060072336,0.0003489124596082,-5.122800904004367e-06,-0.0019773381569822,-0.711301288862662,-1.353849293979948,0.2900688436398986,0,-2.821322165226197,-0.0326705027051676,0.015575843423421
1681856771.6345456,172,121,165,127,-0.3320086832223741,0.2768786225435168,3.743674282877082,0.9993451182580132,0.015570343576296,0.0326634201331405,0.0250687469965914,-0.9488712557604838,-0.314666327902341,0.0005225338933315,-1.7903743677234893e-05,-0.0025045443460036,-0.694831483177563,-1.314265050545513,0.282215244936304,0,-2.8213105604082607,-0.0326692310185321,0.0155792864318325
1681856771.6559522,191,122,165,127,-0.3319959091516187,0.2768781386822255,3.7436164106392336,0.9993451063817128,0.0155737257379866,0.0326621710478783,0.0250718620986223,-0.9488675812321576,-0.3146771599870927,0.0006401165208781,-2.5089044255898984e-05,-0.0028107120409067,-0.6749081213263315,-1.266910581739508,0.2729402534519698,0,-2.821299155395834,-0.0326679812664378,0.0155826701734978
1681856771.6773925,210,122,165,127,-0.3319812256787723,0.2768775651988656,3.743554448041192,0.9993450944722412,0.0155771132252271,0.0326609200396419,0.0250749820632804,-0.9488639007980824,-0.3146880090451061,0.0007081305525101,-2.717633571795891e-05,-0.0029162264198508,-0.6491119061992379,-1.2062051592691103,0.2611959320986099,0,-2.8212877324691936,-0.0326667295903941,0.0155860592431494
1681856771.6988597,228,122,165,127,-0.3319657023543602,0.2768770121507589,3.743492737452804,0.999345082533244,0.0155805049833367,0.0326596674981137,0.0250781059189973,-0.9488602156036386,-0.3146988716982185,0.0007263693270973,-2.408107518062522e-05,-0.0028180611882066,-0.6219323866677018,-1.1427827464142666,0.2490631606240103,0,-2.821276295185008,-0.0326654763802911,0.0155894525856138
1681856771.7133317,237,120,165,127,-0.3319553141195194,0.2768767068064537,3.743453508257187,0.9993450744764102,0.0155827915275519,0.0326588231255738,0.0250802118335545,-0.9488577311722936,-0.314706194678389,0.0007081026896151,-1.864777264024557e-05,-0.0026211305043811,-0.5982899466170003,-1.08795540136725,0.2386674737167681,1,-2.8212685847969303,-0.0326646315570757,0.0155917401978882
