time,commands[0],commands[1],commands[2],commands[3],position.x,position.y,position.z,R11,R21,R31,R12,R22,R32,vel.x,vel.y,vel.z,ang_vel_x,ang_vel_y,ang_vel_z,command_state_flag,roll,pitch,yaw
1681856256.3794968,141,127,143,128,-0.2662133795936819,0.1683997346613752,3.5535298897602594,0.9998870411653912,0.0147219830170565,0.0030278912735951,0.0148461508729647,-0.935974255305656,-0.3517552916578227,-4.80646194084723e-05,-9.402257190886444e-05,0.0009500349231256,0.0006732630754098,0.0013165524386549,-9.0224766304502e-05,0,-2.782145359127543,-0.0030278959002953,0.0147225823624123
1681856256.4207296,142,127,139,128,-0.2662150194541559,0.168394365812737,3.553576495241065,0.9998870416224788,0.0147242694503634,0.0030166014984453,0.01484430671989,-0.9359723176873346,-0.3517605251886646,-2.915033412130185e-05,-0.0001514040344416,0.0011911485135602,0.0011093831420915,0.0021850236602845,-0.0002143970110962,1,-2.7821397810846427,-0.003016606073585,0.0147248685515992
1681856256.507826,153,127,135,128,-0.2662130792007925,0.1683825866644418,3.553635942120017,0.9998871275977866,0.0146855710951441,0.0031727063932191,0.014862788565143,-0.9359390995504536,-0.3518481198596269,8.489144218088145e-05,-8.05120226881437e-05,-0.0001737170660455,0.0011185309447903,-0.0005305356159185,-0.0003007136192,1,-2.78204602231478,-0.0031727117160218,0.0146861729309308
1681856256.6111398,126,127,121,128,-0.2661992305227287,0.1683820909785578,3.5535265705153902,0.9998866245531756,0.0147306600573886,0.0031218094001127,0.0148868543688771,-0.9359027357101692,-0.3519438177567842,0.0001259619730382,1.3353834588000716e-05,-0.0011027156150935,0.0002326940941087,-0.0005287946639643,0.0001136525937167,0,-2.7819438448877207,-0.0031218144708347,0.0147312646380616
1681856256.6166809,125,127,121,128,-0.2661985747537176,0.1683821417668459,3.553520961055892,0.9998865974398709,0.0147330784865509,0.003119079740422,0.0148881449165525,-0.9359007850809186,-0.3519489503122073,0.0001163286500274,8.00119359067837e-06,-0.0009880509818465,0.0001188987405247,-0.0003859446806795,0.0001384468357359,1,-2.781938364678728,-0.0031190847978543,0.0147336832159805
1681856256.7176409,117,127,121,128,-0.2661977556151851,0.1683814597420262,3.5535144409459782,0.9998867450377908,0.0147218435955744,0.0031248070147854,0.0148797176492231,-0.9359122957407344,-0.3519186961273695,-0.0001200123493972,8.582502706301139e-06,0.000770762181519,-0.001409365161803,0.0012466515425249,-0.0001135604993971,0,-2.781970680123407,-0.0031248121001286,0.0147224473149862
1681856256.755629,116,127,121,128,-0.2662052273477616,0.1683827611007912,3.5535577827385207,0.9998868005322258,0.0147176162948935,0.0031269621080589,0.0148765466422609,-0.9359166265750144,-0.3519073123145436,-0.0002675388628266,6.131855869051076e-05,0.0014567606541194,-0.0016440751209507,0.0017383665119534,-0.0003567313758415,1,-2.7819828394266426,-0.0031269672039309,0.0147182196347784
1681856256.8596904,131,127,126,128,-0.2662348149631317,0.1683893929939651,3.553697341380669,0.9998865524882932,0.0146972684366539,0.0032973403792867,0.0149176229618265,-0.9359436637515474,-0.3518336578676058,-0.0001207424409736,-1.3527120900623124e-05,0.0003101667019817,0.0022005247944662,0.0009986863460231,-0.0004324495750292,0,-2.782061320713106,-0.0032973463543459,0.0146978775204837
1681856256.8923805,154,127,129,128,-0.26623385303102,0.1683867186605182,3.553680006499107,0.9998864684488656,0.0146908789919291,0.0033508636647831,0.0149305240375286,-0.935952156284617,-0.3518105180322793,0.0001742853327101,-0.0001474506051934,-0.0013319447378785,0.003628005758743,0.0004846321564226,-0.0003470436655022,1,-2.782085974277263,-0.0033508699355582,0.0146914899651906
1681856256.9930284,172,127,149,128,-0.2661862753656433,0.1683528019164412,3.5533844384544286,0.9998861065935422,0.0147042690184816,0.0033997520262601,0.0149596106466495,-0.9358374381853626,-0.3521143270870396,0.0005208629662086,-0.0004621545072669,-0.0031390662664487,0.0011608362876234,0.0002425140579784,-0.0001111032352448,0,-2.781761332691644,-0.0033997585755276,0.0147048839401274
1681856257.0173018,185,127,151,128,-0.266175364895336,0.1683411865868305,3.55331845370502,0.9998860189726042,0.0147074959279373,0.0034115431474227,0.0149666272601121,-0.935809756612151,-0.3521875913458104,0.0003811733384646,-0.0004880754399823,-0.0023194757934808,3.482007841622809e-05,0.0002121653041442,-4.529960696543337e-05,1,-2.7816830385344584,-0.0034115497650701,0.0147081118078995
1681856257.118163,207,127,159,128,-0.26617144186452,0.1683291738460625,3.5532931229920246,0.9998860189726042,0.0147074959279373,0.0034115431474227,0.0149666272601121,-0.935809756612151,-0.3521875913458104,-0.000229862404704,0.0006040332038877,0.0014633630441617,0.0001108322482607,-0.0010486161745911,0.0002048371022957,0,-2.7816830385344584,-0.0034115497650701,0.0147081118078995
1681856257.1326976,208,127,160,128,-0.266175364895336,0.1683411865868305,3.55331845370502,0.9998860189726042,0.0147074959279373,0.0034115431474227,0.0149666272601121,-0.935809756612151,-0.3521875913458104,-0.0002965416325924,0.0009893840285512,0.0019317282434438,0.0003180804590076,-0.0012098649099157,0.0002192554873585,1,-2.7816830385344584,-0.0034115497650701,0.0147081118078995
1681856257.234358,210,127,161,128,-0.2662185788085177,0.1685116373990293,3.5536080392222966,0.999886045437658,0.0147297142279246,0.0033063057639761,0.0149503105572793,-0.9358020960330848,-0.3522086388411359,-0.0004749637934545,0.0016841250447805,0.0031882615349178,-0.0002495052320799,-0.0004026747756986,-3.774923121548634e-05,0,-2.781660682980735,-0.0033063117879061,0.0147303274368959
1681856257.2693706,211,127,161,128,-0.2662345245084565,0.1685582390494299,3.55371424868428,0.99988605186601,0.0147373668509194,0.0032700614832442,0.0149446904329215,-0.9357994576664628,-0.352215887289342,-0.0004290576821652,0.0009408864015249,0.0028298954159027,-0.000965082564085,0.0001923251696721,-0.0001650720823063,1,-2.781652983054249,-0.0032700673112315,0.0147379791758859
1681856257.3718724,209,127,161,128,-0.2662659771987361,0.1685422630847589,3.553891283376581,0.999885948230918,0.0147428924743397,0.0032768356455672,0.014952565212154,-0.9358519181822008,-0.3520761395327313,-0.000178408543723,-0.0008725129763075,0.0004277441043019,-0.0023917681966775,-0.0004561145050246,0.0001687837356411,0,-2.7818022875446404,-0.0032768415098489,0.0147435057562
