time,commands[0],commands[1],commands[2],commands[3],position.x,position.y,position.z,R11,R21,R31,R12,R22,R32,vel.x,vel.y,vel.z,ang_vel_x,ang_vel_y,ang_vel_z,command_state_flag,roll,pitch,yaw
1681856264.242091,164,128,150,128,-0.2226503864528431,1.00389434271566,1.2243001671588067,0.99801265517186,0.0629947198370721,0.0015509318046713,0.0587499693494101,-0.92130028168209,-0.3843881268639089,0.0658241843483027,-0.1421961284391965,0.5744271168294753,0.8963859791147378,-0.1206215288084355,0.0037732219196133,0,-2.7470472163873487,-0.0015509324264377,0.0630365343515723
1681856264.2712567,164,128,151,128,-0.2222606882504859,0.999837329617246,1.2373229403307238,0.9979500819611832,0.0639331095644934,-0.0028620648285341,0.0570310185274499,-0.9087236238128068,-0.4134837825722332,-0.0199016562322529,-0.1360765224607414,0.3542316589006656,0.5591491363205252,-0.0654141430775193,-0.0436205374892717,1,-2.7153138585608447,0.0028620687359419,0.0639770060785378
1681856264.3637502,164,128,151,128,-0.2253704286929358,0.9891676745441534,1.2476472422568572,0.9978532427234076,0.0645379104796231,0.0111249313392947,0.0632006490076676,-0.9044589421067146,-0.4218526994203214,0.0345265894375789,-0.0885905902268772,-0.0455828744156067,-0.118814669566885,0.4442665376341427,-0.0168801749992601,1,-2.706076083617401,-0.0111251608299236,0.0645867987065172
1681856264.4649518,184,128,151,128,-0.2116630511991818,0.981944460202042,1.2288934053257283,0.9967328514385024,0.0307501938459898,0.0746863337010628,0.0589594081860529,-0.9090081694905788,-0.4125868829540484,0.1697597177394309,-0.0742574889356724,-0.359630382085588,-0.0987994276827766,0.8175465598886393,0.0400993926413885,0,-2.7150316271885013,-0.0747559425676287,0.0308412063741591
1681856264.486679,185,128,151,128,-0.2082215049605806,0.9801741365470992,1.2197548692173548,0.9958119264298076,0.0235556530928826,0.0883387705796477,0.0579520004815796,-0.9099581127468832,-0.4106309762868771,0.1455516134183859,-0.0885087436527503,-0.4730587881893879,-0.1028072179890867,0.789172999039816,0.00237438630945,1,-2.7166784201442145,-0.0884540713826413,0.0236503103178311
1681856264.5881827,187,128,152,128,-0.200306026775721,0.967512902938262,1.149050725985141,0.9961177461830178,0.0287648615532995,0.0831986687338455,0.0603362058475318,-0.911288078976695,-0.4073249064062852,0.020902294060388,-0.1577030820128076,-0.8764580989396076,-0.1157513746929589,0.5972287959128603,-0.1729863890328141,0,-2.7205173960572875,-0.0832949527393183,0.0288689466548887
1681856264.6917083,197,128,153,128,-0.2028338401867936,0.9478373895032138,1.0459429703510503,0.9963766376167068,0.0340582430199464,0.0779335107256204,0.0627917446966855,-0.9126190039648608,-0.4039600851571004,-0.0581553737754257,-0.2181403175946852,-1.06982071738105,-0.1127766767760286,0.4076621034011241,-0.2849681439286533,0,-2.724403323511288,-0.0780126170370929,0.0341687935031255
1681856264.7920854,206,128,153,128,-0.210522510382673,0.923366375168931,0.9384074159943632,0.9965765133340084,0.0391714005961682,0.0728069670180401,0.0651954325934202,-0.9138847439195514,-0.4007046673050528,-0.0859032834978559,-0.2657639258449561,-1.0379757452851297,-0.097647149628393,0.2250924732528993,-0.3313948426222253,0,-2.7281427294181446,-0.0728714441286031,0.0392857407513363
1681856264.8929863,207,128,155,128,-0.2185124910379786,0.8945309880520139,0.8449130726364351,0.996726671976456,0.0442918220204687,0.0676326538947384,0.0676341614185094,-0.9151324902599736,-0.3974394865634199,-0.0646552455957328,-0.3029192872991587,-0.7844057403021277,-0.0717634068429034,0.0403696003068662,-0.3138053721500841,0,-2.731873659448434,-0.0676843209248327,0.044408064738424
1681856264.99536,208,128,161,128,-0.221848008090303,0.8620723473220189,0.7875837441976501,0.9968270005578382,0.0494667438458417,0.0623616245150304,0.0701313764026066,-0.9163731605728273,-0.3941342672562786,0.0054925520623074,-0.3286423689414611,-0.3132631617019839,-0.0376038514781275,-0.1364787673898818,-0.233719449538529,0,-2.735630496784496,-0.0624021158539673,0.0495835272761397
